"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.40556028014E+007, +1.82166821479E-002, +2.38289473707E-002
+1.43057028514E+007, +1.88695293181E-002, +2.40531928150E-002
+1.45558029015E+007, +1.93953850719E-002, +2.42933476209E-002
+1.48059029515E+007, +2.01339647733E-002, +2.45008150568E-002
+1.50560030015E+007, +2.07765606786E-002, +2.47863404971E-002
+1.53061030515E+007, +2.14862324101E-002, +2.49970705233E-002
+1.55562031016E+007, +2.22141419445E-002, +2.51506040063E-002
+1.58063031516E+007, +2.28781233013E-002, +2.53265593762E-002
+1.60564032016E+007, +2.34316828887E-002, +2.56258744096E-002
+1.63065032516E+007, +2.42242940627E-002, +2.56713483017E-002
+1.65566033017E+007, +2.49021901832E-002, +2.57662904479E-002
+1.68067033517E+007, +2.57242997848E-002, +2.59333570429E-002
+1.70568034017E+007, +2.65618994516E-002, +2.62144038657E-002
+1.73069034517E+007, +2.71949424515E-002, +2.62169915431E-002
+1.75570035018E+007, +2.79169867851E-002, +2.63346444045E-002
+1.78071035518E+007, +2.87845747045E-002, +2.63935557186E-002
+1.80572036018E+007, +2.95631104766E-002, +2.65789050496E-002
+1.83073036518E+007, +3.02230914503E-002, +2.65701124579E-002
+1.85574037019E+007, +3.10434416497E-002, +2.65975241462E-002
+1.88075037519E+007, +3.18705672489E-002, +2.67205000945E-002
+1.90576038019E+007, +3.27248601767E-002, +2.68077819820E-002
+1.93077038519E+007, +3.34363376111E-002, +2.66379488674E-002
+1.95578039020E+007, +3.43069147935E-002, +2.67769536485E-002
+1.98079039520E+007, +3.51175488011E-002, +2.66554492355E-002
+2.00580040020E+007, +3.59417487453E-002, +2.67745295427E-002
+2.03081040520E+007, +3.67236779258E-002, +2.67518707708E-002
+2.05582041021E+007, +3.76882766476E-002, +2.66550197993E-002
+2.08083041521E+007, +3.85001082495E-002, +2.66429099709E-002
+2.10584042021E+007, +3.94263088438E-002, +2.65463832509E-002
+2.13085042521E+007, +4.02843746760E-002, +2.63988843660E-002
+2.15586043022E+007, +4.11506556653E-002, +2.61777029912E-002
+2.18087043522E+007, +4.20542320235E-002, +2.61327758783E-002
+2.20588044022E+007, +4.29489399834E-002, +2.60451849683E-002
+2.23089044522E+007, +4.39302129400E-002, +2.58136271599E-002
+2.25590045023E+007, +4.48000965820E-002, +2.57007001577E-002
+2.28091045523E+007, +4.56882847743E-002, +2.55650620733E-002
+2.30592046023E+007, +4.65247407021E-002, +2.52933820042E-002
+2.33093046523E+007, +4.76294224918E-002, +2.52200851709E-002
+2.35594047024E+007, +4.84540176626E-002, +2.49813936199E-002
+2.38095047524E+007, +4.93783617760E-002, +2.46039665937E-002
+2.40596048024E+007, +5.02469838863E-002, +2.44248460752E-002
+2.43097048524E+007, +5.13185062703E-002, +2.40393251635E-002
+2.45598049025E+007, +5.22687478295E-002, +2.38159503786E-002
+2.48099049525E+007, +5.32101375642E-002, +2.34318988448E-002
+2.50600050025E+007, +5.42517090239E-002, +2.31431635160E-002
+2.53101050525E+007, +5.51317544886E-002, +2.28554064363E-002
+2.55602051026E+007, +5.62593739560E-002, +2.23289937717E-002
+2.58103051526E+007, +5.71927242599E-002, +2.20125219121E-002
+2.60604052026E+007, +5.83071890957E-002, +2.16344656516E-002
+2.63105052526E+007, +5.92527501681E-002, +2.12731367449E-002
+2.65606053027E+007, +6.02303253187E-002, +2.08343618259E-002
+2.68107053527E+007, +6.11935149440E-002, +2.03225593755E-002
+2.70608054027E+007, +6.22766859101E-002, +1.97799784834E-002
+2.73109054527E+007, +6.33195366022E-002, +1.94186517112E-002
+2.75610055028E+007, +6.42571557803E-002, +1.88757697449E-002
+2.78111055528E+007, +6.54377796695E-002, +1.82851594336E-002
+2.80612056028E+007, +6.63779282620E-002, +1.77728638483E-002
+2.83113056528E+007, +6.76082563301E-002, +1.71539069669E-002
+2.85614057029E+007, +6.86426102898E-002, +1.64607557741E-002
+2.88115057529E+007, +6.95820087500E-002, +1.59556293873E-002
+2.90616058029E+007, +7.05799244712E-002, +1.52302228972E-002
+2.93117058529E+007, +7.16417509597E-002, +1.45239980160E-002
+2.95618059030E+007, +7.27762116800E-002, +1.38843364280E-002
+2.98119059530E+007, +7.38517343048E-002, +1.31726466948E-002
+3.00620060030E+007, +7.50063253858E-002, +1.23770910252E-002
+3.03121060530E+007, +7.60504968785E-002, +1.15763411101E-002
+3.05622061031E+007, +7.72450469200E-002, +1.08733568310E-002
+3.08123061531E+007, +7.81989618373E-002, +1.00009980717E-002
+3.10624062031E+007, +7.93367294898E-002, +9.21784340471E-003
+3.13125062531E+007, +8.03909352748E-002, +8.20265740541E-003
+3.15626063032E+007, +8.14307313172E-002, +7.44918759028E-003
+3.18127063532E+007, +8.26811058024E-002, +6.58118041232E-003
+3.20628064032E+007, +8.38110792401E-002, +5.63503337551E-003
+3.23129064532E+007, +8.48027508049E-002, +4.56061756899E-003
+3.25630065033E+007, +8.60067518940E-002, +3.58433112676E-003
+3.28131065533E+007, +8.70286441807E-002, +2.57124266589E-003
+3.30632066033E+007, +8.82533587817E-002, +1.56642900317E-003
+3.33133066533E+007, +8.92478422894E-002, +4.90955064524E-004
+3.35634067034E+007, +9.03860984597E-002, -5.21479284156E-004
+3.38135067534E+007, +9.15551174990E-002, -1.81257407901E-003
+3.40636068034E+007, +9.27278652058E-002, -2.96922484213E-003
+3.43137068534E+007, +9.37806529462E-002, -4.17990387520E-003
+3.45638069035E+007, +9.49143610631E-002, -5.40235544824E-003
+3.48139069535E+007, +9.60194541003E-002, -6.60150378077E-003
+3.50640070035E+007, +9.71437757258E-002, -7.93550576503E-003
+3.53141070535E+007, +9.83486452709E-002, -9.29163998669E-003
+3.55642071036E+007, +9.95505160122E-002, -1.05966862930E-002
+3.58143071536E+007, +1.00611817621E-001, -1.20279518726E-002
+3.60644072036E+007, +1.01797227988E-001, -1.34433986082E-002
+3.63145072536E+007, +1.02948600456E-001, -1.49560936518E-002
+3.65646073037E+007, +1.04158508568E-001, -1.64380327404E-002
+3.68147073537E+007, +1.05265486950E-001, -1.79212027345E-002
+3.70648074037E+007, +1.06281544545E-001, -1.95385159831E-002
+3.73149074537E+007, +1.07489872079E-001, -2.11676843195E-002
+3.75650075038E+007, +1.08657194171E-001, -2.27930393463E-002
+3.78151075538E+007, +1.09806124845E-001, -2.44685617559E-002
+3.80652076038E+007, +1.10941274421E-001, -2.63315312885E-002
+3.83153076538E+007, +1.12065183052E-001, -2.81076226804E-002
+3.85654077039E+007, +1.13144728891E-001, -3.00918845454E-002
+3.88155077539E+007, +1.14310450252E-001, -3.18719076867E-002
+3.90656078039E+007, +1.15627850644E-001, -3.38364579650E-002
+3.93157078539E+007, +1.16596265661E-001, -3.58197561939E-002
+3.95658079040E+007, +1.17891036041E-001, -3.78605257460E-002
+3.98159079540E+007, +1.18979857148E-001, -4.00125407473E-002
+4.00660080040E+007, +1.19982668735E-001, -4.20819978043E-002
+4.03161080540E+007, +1.21253807500E-001, -4.42596852002E-002
+4.05662081041E+007, +1.22403615532E-001, -4.64772455832E-002
+4.08163081541E+007, +1.23545738051E-001, -4.88408972068E-002
+4.10664082041E+007, +1.24615861980E-001, -5.12515014311E-002
+4.13165082541E+007, +1.25815118792E-001, -5.37125102594E-002
+4.15666083042E+007, +1.26874622665E-001, -5.61237146070E-002
+4.18167083542E+007, +1.28023855533E-001, -5.86601580945E-002
+4.20668084042E+007, +1.29078020024E-001, -6.14235119029E-002
+4.23169084542E+007, +1.30244842812E-001, -6.41840489169E-002
+4.25670085043E+007, +1.31310896130E-001, -6.69640931769E-002
+4.28171085543E+007, +1.32440849575E-001, -6.96862038672E-002
+4.30672086043E+007, +1.33611776349E-001, -7.27085725049E-002
+4.33173086543E+007, +1.34606019724E-001, -7.57439735673E-002
+4.35674087044E+007, +1.35741665839E-001, -7.88744349186E-002
+4.38175087544E+007, +1.36710517089E-001, -8.21176063938E-002
+4.40676088044E+007, +1.37746949677E-001, -8.54942033809E-002
+4.43177088544E+007, +1.38924873876E-001, -8.88082077042E-002
+4.45678089045E+007, +1.39843713759E-001, -9.23053556301E-002
+4.48179089545E+007, +1.40859115637E-001, -9.59423713859E-002
+4.50680090045E+007, +1.41962846952E-001, -9.96978287953E-002
+4.53181090545E+007, +1.42872333249E-001, -1.03500943361E-001
+4.55682091046E+007, +1.43900169599E-001, -1.07492719449E-001
+4.58183091546E+007, +1.44861219945E-001, -1.11537495381E-001
+4.60684092046E+007, +1.45723044389E-001, -1.15788466728E-001
+4.63185092546E+007, +1.46627353186E-001, -1.20249776004E-001
+4.65686093047E+007, +1.47511405965E-001, -1.24723829211E-001
+4.68187093547E+007, +1.48398558998E-001, -1.29492305988E-001
+4.70688094047E+007, +1.49167966748E-001, -1.34247779583E-001
+4.73189094547E+007, +1.50038149918E-001, -1.39303769772E-001
+4.75690095048E+007, +1.50612128712E-001, -1.44555849401E-001
+4.78191095548E+007, +1.51431121896E-001, -1.49854487595E-001
+4.80692096048E+007, +1.51947520077E-001, -1.55496440493E-001
+4.83193096548E+007, +1.52599884677E-001, -1.61418038480E-001
+4.85694097049E+007, +1.53040100862E-001, -1.67456236280E-001
+4.88195097549E+007, +1.53439776909E-001, -1.73742249379E-001
+4.90696098049E+007, +1.53778567239E-001, -1.80352377130E-001
+4.93197098549E+007, +1.54012071989E-001, -1.87154937315E-001
+4.95698099050E+007, +1.54284908690E-001, -1.94387194505E-001
+4.98199099550E+007, +1.54218298865E-001, -2.01792677253E-001
+5.00700100050E+007, +1.54014987151E-001, -2.09563465530E-001
+5.03201100550E+007, +1.53806138277E-001, -2.17787987344E-001
+5.05702101051E+007, +1.53230050508E-001, -2.26271627460E-001
+5.08203101551E+007, +1.52646303335E-001, -2.35206208407E-001
+5.10704102051E+007, +1.51804348341E-001, -2.44508249817E-001
+5.13205102551E+007, +1.50778043159E-001, -2.54301503597E-001
+5.15706103052E+007, +1.49348812238E-001, -2.64726205184E-001
+5.18207103552E+007, +1.47687113160E-001, -2.75480287343E-001
+5.20708104052E+007, +1.45536441151E-001, -2.86780638185E-001
+5.23209104552E+007, +1.43121632177E-001, -2.98698929079E-001
+5.25710105053E+007, +1.40090955127E-001, -3.11402787638E-001
+5.28211105553E+007, +1.36532515646E-001, -3.24557845637E-001
+5.30712106053E+007, +1.32300134031E-001, -3.38703230375E-001
+5.33213106553E+007, +1.27529111271E-001, -3.53321793872E-001
+5.35714107054E+007, +1.21597296540E-001, -3.68950338074E-001
+5.38215107554E+007, +1.14939913868E-001, -3.85509348135E-001
+5.40716108054E+007, +1.06946730898E-001, -4.02807075835E-001
+5.43217108554E+007, +9.78093647631E-002, -4.21160481931E-001
+5.45718109055E+007, +8.68342024765E-002, -4.40404400217E-001
+5.48219109555E+007, +7.40696319103E-002, -4.60519307247E-001
+5.50720110055E+007, +5.93379750356E-002, -4.81469231244E-001
+5.53221110555E+007, +4.19645436789E-002, -5.03513491538E-001
+5.55722111056E+007, +2.15553654767E-002, -5.26186295540E-001
+5.58223111556E+007, -1.78293637276E-003, -5.49109900729E-001
+5.60724112056E+007, -2.92976299177E-002, -5.72369377846E-001
+5.63225112556E+007, -6.12180322973E-002, -5.95567282221E-001
+5.65726113057E+007, -9.79856967224E-002, -6.17628319527E-001
+5.68227113557E+007, -1.40159547977E-001, -6.37930272377E-001
+5.70728114057E+007, -1.88351441112E-001, -6.55334546180E-001
+5.73229114557E+007, -2.42919809315E-001, -6.68517277768E-001
+5.75730115058E+007, -3.03433254527E-001, -6.75213886330E-001
+5.78231115558E+007, -3.69229564522E-001, -6.73897909692E-001
+5.80732116058E+007, -4.39418848103E-001, -6.62507222130E-001
+5.83233116558E+007, -5.11385131203E-001, -6.38826288951E-001
+5.85734117059E+007, -5.82979486247E-001, -6.01957267550E-001
+5.88235117559E+007, -6.49838452014E-001, -5.51563248487E-001
+5.90736118059E+007, -7.08507079597E-001, -4.87722035949E-001
+5.93237118559E+007, -7.55313008323E-001, -4.13591357606E-001
+5.95738119060E+007, -7.87700886912E-001, -3.32276400065E-001
+5.98239119560E+007, -8.04260111809E-001, -2.48416923566E-001
+6.00740120060E+007, -8.06005479994E-001, -1.65346833137E-001
+6.03241120560E+007, -7.95041378355E-001, -8.69935540134E-002
+6.05742121061E+007, -7.72133662755E-001, -1.57169106402E-002
+6.08243121561E+007, -7.41186101387E-001, +4.72242084647E-002
+6.10744122061E+007, -7.04679971375E-001, +1.00603349873E-001
+6.13245122561E+007, -6.64777607423E-001, +1.45224900559E-001
+6.15746123062E+007, -6.23593684418E-001, +1.81466201577E-001
+6.18247123562E+007, -5.82053953608E-001, +2.10105044260E-001
+6.20748124062E+007, -5.41895863282E-001, +2.32592886099E-001
+6.23249124562E+007, -5.03286402470E-001, +2.49226955232E-001
+6.25750125063E+007, -4.66747009882E-001, +2.61404529363E-001
+6.28251125563E+007, -4.32807455753E-001, +2.69881937922E-001
+6.30752126063E+007, -4.00882177235E-001, +2.75358387372E-001
+6.33253126563E+007, -3.71443474728E-001, +2.78626188711E-001
+6.35754127064E+007, -3.44260657831E-001, +2.79694622033E-001
+6.38255127564E+007, -3.19231245104E-001, +2.79351813071E-001
+6.40756128064E+007, -2.96225185139E-001, +2.78098833416E-001
+6.43257128564E+007, -2.74951752458E-001, +2.75752658077E-001
+6.45758129065E+007, -2.55391867265E-001, +2.72679033605E-001
+6.48259129565E+007, -2.37514143056E-001, +2.69170148709E-001
+6.50760130065E+007, -2.20626798366E-001, +2.65152849622E-001
+6.53261130565E+007, -2.05110470122E-001, +2.60791895582E-001
+6.55762131066E+007, -1.90814201583E-001, +2.56115654371E-001
+6.58263131566E+007, -1.77766171836E-001, +2.51463980492E-001
+6.60764132066E+007, -1.65164869703E-001, +2.46652451864E-001
+6.63265132566E+007, -1.53783057708E-001, +2.41833724189E-001
+6.65766133067E+007, -1.43106255748E-001, +2.36893070227E-001
+6.68267133567E+007, -1.33409283160E-001, +2.31892882607E-001
+6.70768134067E+007, -1.24093405447E-001, +2.27108273058E-001
+6.73269134567E+007, -1.15443890758E-001, +2.22204530126E-001
+6.75770135068E+007, -1.07439055633E-001, +2.17459794391E-001
+6.78271135568E+007, -9.98409510151E-002, +2.12659634799E-001
+6.80772136068E+007, -9.28427215189E-002, +2.07988268243E-001
+6.83273136568E+007, -8.62473541746E-002, +2.03368745045E-001
+6.85774137069E+007, -7.98617485135E-002, +1.98881023560E-001
+6.88275137569E+007, -7.39269488559E-002, +1.94478539683E-001
+6.90776138069E+007, -6.85817355116E-002, +1.90171692201E-001
+6.93277138569E+007, -6.34108899079E-002, +1.85958888419E-001
+6.95778139070E+007, -5.86273188541E-002, +1.81702623720E-001
+6.98279139570E+007, -5.41156270255E-002, +1.77737836074E-001
+7.00780140070E+007, -4.97961108154E-002, +1.73683558553E-001
+7.03281140570E+007, -4.57977553409E-002, +1.69746762700E-001
+7.05782141071E+007, -4.21201744088E-002, +1.66044990799E-001
+7.08283141571E+007, -3.86160504553E-002, +1.62416311340E-001
+7.10784142071E+007, -3.50751830133E-002, +1.58836332732E-001
+7.13285142571E+007, -3.19336894107E-002, +1.55409771688E-001
+7.15786143072E+007, -2.88536632170E-002, +1.52125834559E-001
+7.18287143572E+007, -2.59855637432E-002, +1.48813362686E-001
+7.20788144072E+007, -2.32411529915E-002, +1.45725252772E-001
+7.23289144572E+007, -2.05867466344E-002, +1.42561876999E-001
+7.25790145073E+007, -1.81599640103E-002, +1.39494589421E-001
+7.28291145573E+007, -1.56883389409E-002, +1.36572889182E-001
+7.30792146073E+007, -1.34685187180E-002, +1.33706189475E-001
+7.33293146573E+007, -1.12809975905E-002, +1.30826222471E-001
+7.35794147074E+007, -9.23273587072E-003, +1.28088791156E-001
+7.38295147574E+007, -7.23877059856E-003, +1.25317745100E-001
+7.40796148074E+007, -5.39481566729E-003, +1.22635193407E-001
+7.43297148574E+007, -3.54709940408E-003, +1.19995390775E-001
+7.45798149075E+007, -1.77672618339E-003, +1.17445941993E-001
+7.48299149575E+007, -2.68020721593E-004, +1.14861728466E-001
+7.50800150075E+007, +1.56991274163E-003, +1.12489811663E-001
+7.53301150575E+007, +2.92623290340E-003, +1.10006320044E-001
+7.55802151076E+007, +4.34605127717E-003, +1.07554096865E-001
+7.58303151576E+007, +5.78014723421E-003, +1.05204417216E-001
+7.60804152076E+007, +7.11263742337E-003, +1.02901405206E-001
+7.63305152576E+007, +8.38482088228E-003, +1.00444051880E-001
+7.65806153077E+007, +9.50430358738E-003, +9.82532876263E-002
+7.68307153577E+007, +1.05146632145E-002, +9.60347179062E-002
+7.70808154077E+007, +1.15045852353E-002, +9.39243795022E-002
+7.73309154577E+007, +1.26695592043E-002, +9.16542173153E-002
+7.75810155078E+007, +1.34743034850E-002, +8.95714225125E-002
+7.78311155578E+007, +1.42978201123E-002, +8.74059344378E-002
+7.80812156078E+007, +1.49880768301E-002, +8.53815776951E-002
+7.83313156578E+007, +1.57975338492E-002, +8.34563696670E-002
+7.85814157079E+007, +1.65417218972E-002, +8.14224779832E-002
+7.88315157579E+007, +1.72162589041E-002, +7.96109462274E-002
+7.90816158079E+007, +1.78619828489E-002, +7.77585950636E-002
+7.93317158579E+007, +1.84881174230E-002, +7.59365997629E-002
+7.95818159080E+007, +1.89197769598E-002, +7.40972457508E-002
+7.98319159580E+007, +1.94659037731E-002, +7.23433491146E-002
+8.00820160080E+007, +1.99092492461E-002, +7.05574906815E-002
+8.03321160580E+007, +2.04026986009E-002, +6.88109664478E-002
+8.05822161081E+007, +2.06827858713E-002, +6.71310729329E-002
+8.08323161581E+007, +2.11618319780E-002, +6.56028547471E-002
+8.10824162081E+007, +2.15077013958E-002, +6.39416622037E-002
+8.13325162581E+007, +2.18421052851E-002, +6.24285035779E-002
+8.15826163082E+007, +2.19511984476E-002, +6.07445877429E-002
+8.18327163582E+007, +2.22876615363E-002, +5.92902452089E-002
+8.20828164082E+007, +2.25762815203E-002, +5.77544431071E-002
+8.23329164582E+007, +2.26358227223E-002, +5.63919439447E-002
+8.25830165083E+007, +2.29049493250E-002, +5.48492063083E-002
+8.28331165583E+007, +2.30179275896E-002, +5.34729019850E-002
+8.30832166083E+007, +2.32472506423E-002, +5.21887687472E-002
+8.33333166583E+007, +2.33180819904E-002, +5.07599367197E-002
+8.35834167084E+007, +2.34356755751E-002, +4.92429187152E-002
+8.38335167584E+007, +2.34026289774E-002, +4.79829394363E-002
+8.40836168084E+007, +2.37395003988E-002, +4.67679412623E-002
+8.43337168584E+007, +2.35423610346E-002, +4.54497687598E-002
+8.45838169085E+007, +2.35687730278E-002, +4.41982650230E-002
+8.48339169585E+007, +2.34126198750E-002, +4.29584573421E-002
+8.50840170085E+007, +2.32077491384E-002, +4.17559183342E-002
+8.53341170585E+007, +2.34580547756E-002, +4.04598163886E-002
+8.55842171086E+007, +2.33095160454E-002, +3.93748949270E-002
+8.58343171586E+007, +2.30294205808E-002, +3.84597369894E-002
+8.60844172086E+007, +2.32239165188E-002, +3.71998803180E-002
+8.63345172586E+007, +2.31078380512E-002, +3.61624180001E-002
+8.65846173087E+007, +2.29184836954E-002, +3.50470777044E-002
+8.68347173587E+007, +2.27829388603E-002, +3.39310372515E-002
+8.70848174087E+007, +2.26726809286E-002, +3.28086728260E-002
+8.73349174587E+007, +2.25477248759E-002, +3.18047567694E-002
+8.75850175088E+007, +2.22764528298E-002, +3.08774222105E-002
+8.78351175588E+007, +2.21815015571E-002, +2.99026765596E-002
+8.80852176088E+007, +2.18391325566E-002, +2.92410010401E-002
+8.83353176588E+007, +2.18380271237E-002, +2.79902134155E-002
+8.85854177089E+007, +2.15613422764E-002, +2.70474443846E-002
+8.88355177589E+007, +2.13186541588E-002, +2.61467767571E-002
+8.90856178089E+007, +2.12515274816E-002, +2.50349151381E-002
+8.93357178589E+007, +2.08561382388E-002, +2.45876369846E-002
+8.95858179090E+007, +1.98762102753E-002, +2.36385783648E-002
+8.98359179590E+007, +2.01132266235E-002, +2.27141759744E-002
+9.00860180090E+007, +1.96092069826E-002, +2.19779710835E-002
+9.03361180590E+007, +1.96011425938E-002, +2.12156277612E-002
+9.05862181091E+007, +1.93060347213E-002, +2.04714404162E-002
+9.08363181591E+007, +1.86847954969E-002, +1.93864511272E-002
+9.10864182091E+007, +1.85594393228E-002, +1.89350784936E-002
+9.13365182591E+007, +1.82830110768E-002, +1.88170090475E-002
+9.15866183092E+007, +1.80147109056E-002, +1.74218742950E-002
+9.18367183592E+007, +1.77511609014E-002, +1.68274494306E-002
+9.20868184092E+007, +1.73410489562E-002, +1.60857160905E-002
+9.23369184592E+007, +1.68606017792E-002, +1.53064000029E-002
+9.25870185093E+007, +1.66040011834E-002, +1.48357080909E-002
+9.28371185593E+007, +1.61677054356E-002, +1.43192290711E-002
+9.30872186093E+007, +1.61842233685E-002, +1.35710128771E-002
+9.33373186593E+007, +1.55839552174E-002, +1.29347208904E-002
+9.35874187094E+007, +1.51244702325E-002, +1.24094149994E-002
+9.38375187594E+007, +1.48422992192E-002, +1.19050999715E-002
+9.40876188094E+007, +1.44228525173E-002, +1.11868850164E-002
+9.43377188594E+007, +1.41063715546E-002, +1.07257163151E-002
+9.45878189095E+007, +1.37293280420E-002, +1.01256418683E-002
+9.48379189595E+007, +1.32936146882E-002, +9.60070055137E-003
+9.50880190095E+007, +1.28981284806E-002, +9.04632367935E-003
+9.53381190595E+007, +1.23772496771E-002, +8.60502264704E-003
+9.55882191096E+007, +1.17044676649E-002, +8.12395677812E-003
+9.58383191596E+007, +1.15539098486E-002, +7.60085870219E-003
+9.60884192096E+007, +1.11574990047E-002, +7.15497953155E-003
+9.63385192596E+007, +1.06944412249E-002, +5.93514795697E-003
+9.65886193097E+007, +1.02592225668E-002, +6.28450076200E-003
+9.68387193597E+007, +9.75369286905E-003, +5.97368379319E-003
+9.70888194097E+007, +9.31496869292E-003, +5.46551703453E-003
+9.73389194597E+007, +8.89415396741E-003, +5.13480018276E-003
+9.75890195098E+007, +8.36328251926E-003, +4.72819971123E-003
+9.78391195598E+007, +7.93987093965E-003, +4.36311948639E-003
+9.80892196098E+007, +7.58557368765E-003, +4.17349534650E-003
+9.83393196598E+007, +7.05921693184E-003, +3.66245456913E-003
+9.85894197099E+007, +6.50138708880E-003, +3.38179082954E-003
+9.88395197599E+007, +6.03550041333E-003, +3.08188426850E-003
+9.90896198099E+007, +5.56521272897E-003, +2.90652081420E-003
+9.93397198599E+007, +5.10421964314E-003, +2.56188794015E-003
+9.95898199100E+007, +4.66675806319E-003, +2.37905991834E-003
+9.98399199600E+007, +4.08829263690E-003, +2.03673672857E-003
+1.00090020010E+008, +3.74883035925E-003, +1.85035058142E-003
+1.00340120060E+008, +3.25306240138E-003, +1.68353621991E-003
+1.00590220110E+008, +2.77315638306E-003, +1.48015366524E-003
+1.00840320160E+008, +2.26321837167E-003, +1.26949147823E-003
+1.01090420210E+008, +1.77973219122E-003, +1.05948206710E-003
+1.01340520260E+008, +1.28254185845E-003, +9.63106849776E-004
+1.01590620310E+008, +8.67890198973E-004, +7.52056512059E-004
+1.01840720360E+008, +3.90565933633E-004, +5.53353946335E-004
+1.02090820410E+008, -3.88944317669E-005, +4.44721325426E-004
+1.02340920460E+008, -5.38041601429E-004, +3.54818520458E-004
+1.02591020510E+008, -1.01908997619E-003, +2.25443954904E-004
+1.02841120560E+008, -1.35678817205E-003, +2.39183345821E-004
+1.03091220610E+008, -1.91414958377E-003, +1.01961037221E-004
+1.03341320660E+008, -2.39541080508E-003, -3.69075497724E-005
+1.03591420710E+008, -2.76689761207E-003, -6.29385498900E-005
+1.03841520760E+008, -3.26739707782E-003, -2.14855342397E-004
+1.04091620810E+008, -3.72726278169E-003, -1.95319419261E-004
+1.04341720860E+008, -4.20475857402E-003, -2.42080396327E-004
+1.04591820910E+008, -4.62254979984E-003, -3.86588416707E-004
+1.04841920960E+008, -4.96323015953E-003, -2.57752301336E-004
+1.05092021011E+008, -5.44773193656E-003, -2.78691143217E-004
