"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+3.68147073537E+007, +1.00746340354E-001, -1.68238603121E-002
+3.70648074037E+007, +1.01761243426E-001, -1.82458109074E-002
+3.73149074537E+007, +1.03009528900E-001, -1.98105520952E-002
+3.75650075038E+007, +1.04159366577E-001, -2.14541367671E-002
+3.78151075538E+007, +1.05061335194E-001, -2.30406713260E-002
+3.80652076038E+007, +1.06230710717E-001, -2.47157971846E-002
+3.83153076538E+007, +1.07258143761E-001, -2.64429290859E-002
+3.85654077039E+007, +1.08332755680E-001, -2.82078067460E-002
+3.88155077539E+007, +1.09510984459E-001, -2.99848607871E-002
+3.90656078039E+007, +1.10655593123E-001, -3.17591074263E-002
+3.93157078539E+007, +1.11711022863E-001, -3.36173931059E-002
+3.95658079040E+007, +1.12794490753E-001, -3.55694201020E-002
+3.98159079540E+007, +1.13826744890E-001, -3.75618887670E-002
+4.00660080040E+007, +1.14949261572E-001, -3.95775441031E-002
+4.03161080540E+007, +1.16038013623E-001, -4.16488061827E-002
+4.05662081041E+007, +1.17171170014E-001, -4.38149826324E-002
+4.08163081541E+007, +1.18204125687E-001, -4.60071328575E-002
+4.10664082041E+007, +1.19332426621E-001, -4.82385120388E-002
+4.13165082541E+007, +1.20428061711E-001, -5.05011739420E-002
+4.15666083042E+007, +1.21584554084E-001, -5.30357298467E-002
+4.18167083542E+007, +1.22649557985E-001, -5.53101720773E-002
+4.20668084042E+007, +1.23737109919E-001, -5.79124915835E-002
+4.23169084542E+007, +1.24736944634E-001, -6.04883551360E-002
+4.25670085043E+007, +1.25765591535E-001, -6.29818067784E-002
+4.28171085543E+007, +1.26882986744E-001, -6.57770679633E-002
+4.30672086043E+007, +1.27914079233E-001, -6.85509406712E-002
+4.33173086543E+007, +1.28949275647E-001, -7.14680467582E-002
+4.35674087044E+007, +1.29949741907E-001, -7.44551937914E-002
+4.38175087544E+007, +1.30992021128E-001, -7.73644821422E-002
+4.40676088044E+007, +1.32082586392E-001, -8.06544895821E-002
+4.43177088544E+007, +1.33064537444E-001, -8.36979758915E-002
+4.45678089045E+007, +1.34058275664E-001, -8.70217787024E-002
+4.48179089545E+007, +1.35108966724E-001, -9.05383897689E-002
+4.50680090045E+007, +1.36069451657E-001, -9.40359249874E-002
+4.53181090545E+007, +1.37072742538E-001, -9.75012790325E-002
+4.55682091046E+007, +1.37955381229E-001, -1.01382765234E-001
+4.58183091546E+007, +1.38955640852E-001, -1.05292007187E-001
+4.60684092046E+007, +1.39802399459E-001, -1.09252673007E-001
+4.63185092546E+007, +1.40684463649E-001, -1.13389932738E-001
+4.65686093047E+007, +1.41566939050E-001, -1.17587589541E-001
+4.68187093547E+007, +1.42528892078E-001, -1.22033102366E-001
+4.70688094047E+007, +1.43225903503E-001, -1.26561024910E-001
+4.73189094547E+007, +1.44036393996E-001, -1.31249301914E-001
+4.75690095048E+007, +1.44786787363E-001, -1.36270354186E-001
+4.78191095548E+007, +1.45635339962E-001, -1.41307214828E-001
+4.80692096048E+007, +1.46230743957E-001, -1.46639690603E-001
+4.83193096548E+007, +1.46850355780E-001, -1.51976302391E-001
+4.85694097049E+007, +1.47351432281E-001, -1.57665392269E-001
+4.88195097549E+007, +1.47930378623E-001, -1.63699964670E-001
+4.90696098049E+007, +1.48380647932E-001, -1.69764976025E-001
+4.93197098549E+007, +1.48676453671E-001, -1.76303432984E-001
+4.95698099050E+007, +1.49023353792E-001, -1.82886965453E-001
+4.98199099550E+007, +1.49104749306E-001, -1.89877923399E-001
+5.00700100050E+007, +1.49216250875E-001, -1.97230641796E-001
+5.03201100550E+007, +1.49145657825E-001, -2.04908998774E-001
+5.05702101051E+007, +1.48812669707E-001, -2.12808468394E-001
+5.08203101551E+007, +1.48462143963E-001, -2.21252133747E-001
+5.10704102051E+007, +1.47932555957E-001, -2.29981724145E-001
+5.13205102551E+007, +1.47216145407E-001, -2.39181838784E-001
+5.15706103052E+007, +1.46246492156E-001, -2.48793833295E-001
+5.18207103552E+007, +1.44972971262E-001, -2.58974282979E-001
+5.20708104052E+007, +1.43242583804E-001, -2.69692754583E-001
+5.23209104552E+007, +1.41243286381E-001, -2.80964734067E-001
+5.25710105053E+007, +1.38946541667E-001, -2.92748127779E-001
+5.28211105553E+007, +1.36099798915E-001, -3.05390153540E-001
+5.30712106053E+007, +1.32648591446E-001, -3.18595527511E-001
+5.33213106553E+007, +1.28654085977E-001, -3.32569929909E-001
+5.35714107054E+007, +1.23815050916E-001, -3.47466845474E-001
+5.38215107554E+007, +1.18240296080E-001, -3.63214160327E-001
+5.40716108054E+007, +1.11620514057E-001, -3.79745245490E-001
+5.43217108554E+007, +1.03757684085E-001, -3.97212231352E-001
+5.45718109055E+007, +9.46325784112E-002, -4.15622123025E-001
+5.48219109555E+007, +8.36992151443E-002, -4.35207539966E-001
+5.50720110055E+007, +7.09414894938E-002, -4.55639301542E-001
+5.53221110555E+007, +5.60005059699E-002, -4.77204232878E-001
+5.55722111056E+007, +3.86429591497E-002, -4.99663716072E-001
+5.58223111556E+007, +1.79766174774E-002, -5.22725298952E-001
+5.60724112056E+007, -6.20371735567E-003, -5.46405264147E-001
+5.63225112556E+007, -3.40993904551E-002, -5.70732392203E-001
+5.65726113057E+007, -6.72377048031E-002, -5.94339614425E-001
+5.68227113557E+007, -1.05501199231E-001, -6.17099922182E-001
+5.70728114057E+007, -1.49941457290E-001, -6.37986859800E-001
+5.73229114557E+007, -2.00569161245E-001, -6.55627518770E-001
+5.75730115058E+007, -2.58202042517E-001, -6.68404122785E-001
+5.78231115558E+007, -3.22360982626E-001, -6.73927813939E-001
+5.80732116058E+007, -3.92297006880E-001, -6.70481045402E-001
+5.83233116558E+007, -4.66066506422E-001, -6.55105537351E-001
+5.85734117059E+007, -5.41651546941E-001, -6.26143784049E-001
+5.88235117559E+007, -6.15035842297E-001, -5.82093515240E-001
+5.90736118059E+007, -6.82060281868E-001, -5.23171561108E-001
+5.93237118559E+007, -7.37804810708E-001, -4.51030114165E-001
+5.95738119060E+007, -7.79744421776E-001, -3.68957789688E-001
+5.98239119560E+007, -8.04442514384E-001, -2.81130979898E-001
+6.00740120060E+007, -8.12351965892E-001, -1.92636273365E-001
+6.03241120560E+007, -8.04629886292E-001, -1.08401750714E-001
+6.05742121061E+007, -7.83601397599E-001, -3.08690686639E-002
+6.08243121561E+007, -7.52477586706E-001, +3.70553807081E-002
+6.10744122061E+007, -7.14892144894E-001, +9.52111757387E-002
+6.13245122561E+007, -6.72968816463E-001, +1.42909496473E-001
+6.15746123062E+007, -6.29125740007E-001, +1.81418225648E-001
+6.18247123562E+007, -5.85601543273E-001, +2.11949707561E-001
+6.20748124062E+007, -5.42953542202E-001, +2.34847336870E-001
+6.23249124562E+007, -5.02953646805E-001, +2.51786298174E-001
+6.25750125063E+007, -4.65051446947E-001, +2.64419541214E-001
+6.28251125563E+007, -4.29447115898E-001, +2.72732645934E-001
+6.30752126063E+007, -3.96744587936E-001, +2.77797087534E-001
+6.33253126563E+007, -3.66460339746E-001, +2.80577674516E-001
+6.35754127064E+007, -3.38685739731E-001, +2.81085782174E-001
+6.38255127564E+007, -3.13245315086E-001, +2.80479096923E-001
+6.40756128064E+007, -2.89914150383E-001, +2.78414631864E-001
+6.43257128564E+007, -2.68153297529E-001, +2.75730672905E-001
+6.45758129065E+007, -2.48549834382E-001, +2.72055319833E-001
+6.48259129565E+007, -2.30170127593E-001, +2.67947352688E-001
+6.50760130065E+007, -2.13686872966E-001, +2.63431578449E-001
+6.53261130565E+007, -1.98271237617E-001, +2.58590411599E-001
+6.55762131066E+007, -1.83902051467E-001, +2.53594663654E-001
+6.58263131566E+007, -1.70963419459E-001, +2.48702245105E-001
+6.60764132066E+007, -1.58678915059E-001, +2.43614572967E-001
+6.63265132566E+007, -1.47399337959E-001, +2.38727500671E-001
+6.65766133067E+007, -1.37114321771E-001, +2.33287179725E-001
+6.68267133567E+007, -1.27224949519E-001, +2.28171685153E-001
+6.70768134067E+007, -1.18239175372E-001, +2.23283830193E-001
+6.73269134567E+007, -1.09806702966E-001, +2.18134511992E-001
+6.75770135068E+007, -1.02000191992E-001, +2.13310134743E-001
+6.78271135568E+007, -9.46705778789E-002, +2.08405837208E-001
+6.80772136068E+007, -8.78470433352E-002, +2.03762959954E-001
+6.83273136568E+007, -8.13844559401E-002, +1.99106501329E-001
+6.85774137069E+007, -7.51646963804E-002, +1.94542991128E-001
+6.88275137569E+007, -6.96404112150E-002, +1.90127086656E-001
+6.90776138069E+007, -6.43675460518E-002, +1.85814642643E-001
+6.93277138569E+007, -5.92493461529E-002, +1.81533324046E-001
+6.95778139070E+007, -5.46606214315E-002, +1.77303939522E-001
+6.98279139570E+007, -5.02327494133E-002, +1.73377540055E-001
+7.00780140070E+007, -4.60896156566E-002, +1.69366201938E-001
+7.03281140570E+007, -4.22960146737E-002, +1.65513518583E-001
+7.05782141071E+007, -3.85950663982E-002, +1.61724680054E-001
+7.08283141571E+007, -3.51313465832E-002, +1.58130205030E-001
+7.10784142071E+007, -3.18467035950E-002, +1.54590595432E-001
+7.13285142571E+007, -2.86133663326E-002, +1.51238195727E-001
+7.15786143072E+007, -2.56875782150E-002, +1.47809532082E-001
+7.18287143572E+007, -2.28180704225E-002, +1.44509503941E-001
+7.20788144072E+007, -2.00986065989E-002, +1.41439141819E-001
+7.23289144572E+007, -1.77257372302E-002, +1.38152431226E-001
+7.25790145073E+007, -1.51995338412E-002, +1.35118383959E-001
+7.28291145573E+007, -1.28772492628E-002, +1.32236866298E-001
+7.30792146073E+007, -1.06919158059E-002, +1.29178724607E-001
+7.33293146573E+007, -8.59866621072E-003, +1.26316938145E-001
+7.35794147074E+007, -6.59974316536E-003, +1.23409709375E-001
+7.38295147574E+007, -4.66095316582E-003, +1.20781183466E-001
+7.40796148074E+007, -2.94930367094E-003, +1.17956618723E-001
+7.43297148574E+007, -1.25688081593E-003, +1.15296237432E-001
+7.45798149075E+007, +4.04081820433E-004, +1.12714170223E-001
+7.48299149575E+007, +1.95125997318E-003, +1.10130183051E-001
+7.50800150075E+007, +3.40504784008E-003, +1.07575452252E-001
+7.53301150575E+007, +4.67409561236E-003, +1.05162114823E-001
+7.55802151076E+007, +5.97212477148E-003, +1.02681196399E-001
+7.58303151576E+007, +7.27046798630E-003, +1.00478342945E-001
+7.60804152076E+007, +8.40366762133E-003, +9.80641760732E-002
+7.63305152576E+007, +9.47820913191E-003, +9.57838797221E-002
+7.65806153077E+007, +1.04720201997E-002, +9.36290313259E-002
+7.68307153577E+007, +1.14929613170E-002, +9.15271228812E-002
+7.70808154077E+007, +1.24898859452E-002, +8.92760232814E-002
+7.73309154577E+007, +1.32927026146E-002, +8.71964516409E-002
+7.75810155078E+007, +1.41876057427E-002, +8.50470467302E-002
+7.78311155578E+007, +1.49416264818E-002, +8.30358834990E-002
+7.80812156078E+007, +1.56198723556E-002, +8.11569567707E-002
+7.83313156578E+007, +1.62553911100E-002, +7.91881886837E-002
+7.85814157079E+007, +1.68737802495E-002, +7.72929176313E-002
+7.88315157579E+007, +1.74953892498E-002, +7.54970050528E-002
+7.90816158079E+007, +1.79946288470E-002, +7.36345753272E-002
+7.93317158579E+007, +1.85321353084E-002, +7.18021531825E-002
+7.95818159080E+007, +1.90827756849E-002, +7.02013286928E-002
+7.98319159580E+007, +1.95338005714E-002, +6.84148506724E-002
+8.00820160080E+007, +1.98776410502E-002, +6.65456196864E-002
+8.03321160580E+007, +2.03479204074E-002, +6.50239078691E-002
+8.05822161081E+007, +2.06110072462E-002, +6.33488507521E-002
+8.08323161581E+007, +2.09310314475E-002, +6.17174668217E-002
+8.10824162081E+007, +2.12340491231E-002, +6.02670991346E-002
+8.13325162581E+007, +2.13899204220E-002, +5.87793482721E-002
+8.15826163082E+007, +2.17527474965E-002, +5.72006328435E-002
+8.18327163582E+007, +2.18304694811E-002, +5.57005378397E-002
+8.20828164082E+007, +2.21414622208E-002, +5.41750049215E-002
+8.23329164582E+007, +2.21986853958E-002, +5.28738183126E-002
+8.25830165083E+007, +2.23469164541E-002, +5.14858423798E-002
+8.28331165583E+007, +2.25091069711E-002, +4.99582043749E-002
+8.30832166083E+007, +2.24035530075E-002, +4.86104083248E-002
+8.33333166583E+007, +2.27296844581E-002, +4.74074055224E-002
+8.35834167084E+007, +2.27629311029E-002, +4.60857799504E-002
+8.38335167584E+007, +2.27886233888E-002, +4.47726578071E-002
+8.40836168084E+007, +2.25788338541E-002, +4.37897174171E-002
+8.43337168584E+007, +2.27522616169E-002, +4.22937149757E-002
+8.45838169085E+007, +2.27656902388E-002, +4.10842055884E-002
+8.48339169585E+007, +2.26987542420E-002, +3.98336119541E-002
+8.50840170085E+007, +2.27109645471E-002, +3.88488923912E-002
+8.53341170585E+007, +2.24659164993E-002, +3.76384078838E-002
+8.55842171086E+007, +2.24334715192E-002, +3.64929130640E-002
+8.58343171586E+007, +2.23076691647E-002, +3.52889345895E-002
+8.60844172086E+007, +2.22480381914E-002, +3.42168553824E-002
+8.63345172586E+007, +2.20589491336E-002, +3.31690201525E-002
+8.65846173087E+007, +2.20094461532E-002, +3.22623388907E-002
+8.68347173587E+007, +2.17410761705E-002, +3.12079901099E-002
+8.70848174087E+007, +2.15302693158E-002, +3.02333748555E-002
+8.73349174587E+007, +2.13232733086E-002, +2.91863264825E-002
+8.75850175088E+007, +2.11851402534E-002, +2.81992858757E-002
+8.78351175588E+007, +2.08426875673E-002, +2.73448876110E-002
+8.80852176088E+007, +2.04325997469E-002, +2.64466392767E-002
+8.83353176588E+007, +2.04225107806E-002, +2.55598359499E-002
+8.85854177089E+007, +2.01864943888E-002, +2.46726652732E-002
+8.88355177589E+007, +1.98797491228E-002, +2.37919048369E-002
+8.90856178089E+007, +1.94344920712E-002, +2.33329454421E-002
+8.93357178589E+007, +1.93341317357E-002, +2.21622513156E-002
+8.95858179090E+007, +1.90173748859E-002, +2.14585354484E-002
+8.98359179590E+007, +1.86728517545E-002, +2.05839623616E-002
+9.00860180090E+007, +1.88126198505E-002, +1.98291877011E-002
+9.03361180590E+007, +1.80224683513E-002, +1.91759165140E-002
+9.05862181091E+007, +1.78091760920E-002, +1.83402048446E-002
+9.08363181591E+007, +1.75073091950E-002, +1.77209506278E-002
+9.10864182091E+007, +1.72260076529E-002, +1.71305771075E-002
+9.13365182591E+007, +1.74910090097E-002, +1.56466710713E-002
+9.15866183092E+007, +1.65801295727E-002, +1.55825613981E-002
+9.18367183592E+007, +1.60493336624E-002, +1.50684609886E-002
+9.20868184092E+007, +1.58019990412E-002, +1.44104484014E-002
+9.23369184592E+007, +1.52805155750E-002, +1.37744247983E-002
+9.25870185093E+007, +1.48892212728E-002, +1.32635148553E-002
+9.28371185593E+007, +1.45884735998E-002, +1.26470656821E-002
+9.30872186093E+007, +1.39934818321E-002, +1.20813779528E-002
+9.33373186593E+007, +1.39984077963E-002, +1.15388074764E-002
+9.35874187094E+007, +1.36611602915E-002, +1.11381712890E-002
+9.38375187594E+007, +1.31907612677E-002, +1.05721362556E-002
+9.40876188094E+007, +1.28820714879E-002, +9.97401916473E-003
+9.43377188594E+007, +1.24703997386E-002, +9.42802125083E-003
+9.45878189095E+007, +1.21062633579E-002, +9.04967878207E-003
+9.48379189595E+007, +1.17241685809E-002, +8.45457815379E-003
+9.50880190095E+007, +1.13044513376E-002, +8.06847878499E-003
+9.53381190595E+007, +1.08680917464E-002, +7.67808722321E-003
+9.55882191096E+007, +1.00339924671E-002, +6.88443678129E-003
+9.58383191596E+007, +1.00450311753E-002, +6.60566804761E-003
+9.60884192096E+007, +9.55224902049E-003, +6.19141564822E-003
+9.63385192596E+007, +9.41266445040E-003, +5.59759724347E-003
+9.65886193097E+007, +8.75905868725E-003, +5.24075911994E-003
+9.68387193597E+007, +8.26178977784E-003, +4.98952971653E-003
+9.70888194097E+007, +7.86446464175E-003, +4.65782196489E-003
+9.73389194597E+007, +7.38908174333E-003, +4.30860804431E-003
+9.75890195098E+007, +7.16865368735E-003, +3.84972920260E-003
+9.78391195598E+007, +6.61524235430E-003, +3.57999151307E-003
+9.80892196098E+007, +5.80724147562E-003, +3.29052034702E-003
+9.83393196598E+007, +5.65638315714E-003, +2.89992760784E-003
+9.85894197099E+007, +5.28509997530E-003, +2.64400813933E-003
+9.88395197599E+007, +4.74830661363E-003, +2.27123062315E-003
+9.90896198099E+007, +4.32118823554E-003, +1.98564848676E-003
+9.93397198599E+007, +3.70788756820E-003, +1.70613424146E-003
+9.95898199100E+007, +3.17134294540E-003, +1.77929323604E-003
+9.98399199600E+007, +2.91097349017E-003, +1.30645671458E-003
+1.00090020010E+008, +2.47483438701E-003, +1.12074300667E-003
+1.00340120060E+008, +1.96756642930E-003, +7.72165649646E-004
+1.00590220110E+008, +1.40952740960E-003, +6.68561640221E-004
+1.00840320160E+008, +9.37456418163E-004, +4.78554455935E-004
+1.01090420210E+008, +6.32929830563E-004, +2.69191091739E-004
+1.01340520260E+008, -1.52881173270E-005, +1.35114523327E-004
+1.01590620310E+008, -4.40941520587E-004, -3.41906004927E-005
+1.01840720360E+008, -9.70819012944E-004, -1.13576942602E-004
+1.02090820410E+008, -1.38028909113E-003, -1.47512348923E-004
+1.02340920460E+008, -1.93242422225E-003, -2.49177062681E-004
+1.02591020510E+008, -2.38646563498E-003, -3.17038400420E-004
+1.02841120560E+008, -2.91109460609E-003, -5.99723629413E-004
+1.03091220610E+008, -3.43472957384E-003, -4.99475407800E-004
+1.03341320660E+008, -3.83835472254E-003, -5.86830051317E-004
+1.03591420710E+008, -4.24818609853E-003, -5.34300627535E-004
+1.03841520760E+008, -4.56162167040E-003, -4.73893742377E-004
+1.04091620810E+008, -5.20900511734E-003, -6.65851119702E-004
+1.04341720860E+008, -5.36560506025E-003, -5.50290824116E-004
+1.04591820910E+008, -5.85812094384E-003, -6.39724218139E-004
+1.04841920960E+008, -6.30131500166E-003, -5.64031462268E-004
+1.05092021011E+008, -6.82774193026E-003, -4.70173987256E-004
