"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+9.55380190095E+006, +8.15987306087E-003, +1.73896418756E-002
+9.80390195098E+006, +8.61499986193E-003, +1.77152738302E-002
+1.00540020010E+007, +9.02815548472E-003, +1.79188476774E-002
+1.03041020510E+007, +9.49363838307E-003, +1.84858615153E-002
+1.05542021011E+007, +1.00361281786E-002, +1.86662150839E-002
+1.08043021511E+007, +1.04572071866E-002, +1.91045128208E-002
+1.10544022011E+007, +1.10639382845E-002, +1.95120863145E-002
+1.13045022511E+007, +1.13697494012E-002, +1.97967405472E-002
+1.15546023012E+007, +1.19186789199E-002, +2.01739197570E-002
+1.18047023512E+007, +1.24959961681E-002, +2.05602480291E-002
+1.20548024012E+007, +1.29162368721E-002, +2.08559993912E-002
+1.23049024512E+007, +1.34286921142E-002, +2.12057757416E-002
+1.25550025013E+007, +1.40098296263E-002, +2.14608643599E-002
+1.28051025513E+007, +1.45928840870E-002, +2.16709457656E-002
+1.30552026013E+007, +1.51258158947E-002, +2.19918086507E-002
+1.33053026513E+007, +1.56061304831E-002, +2.21998263227E-002
+1.35554027014E+007, +1.62456076873E-002, +2.24778990951E-002
+1.38055027514E+007, +1.68773433927E-002, +2.27454003265E-002
+1.40556028014E+007, +1.74153380982E-002, +2.29758852814E-002
+1.43057028514E+007, +1.80500970305E-002, +2.31603165532E-002
+1.45558029015E+007, +1.86988113426E-002, +2.34509892596E-002
+1.48059029515E+007, +1.93893537203E-002, +2.37076141839E-002
+1.50560030015E+007, +1.99082002844E-002, +2.38847157074E-002
+1.53061030515E+007, +2.05328949284E-002, +2.41139069129E-002
+1.55562031016E+007, +2.11556470348E-002, +2.44106362089E-002
+1.58063031516E+007, +2.18112333014E-002, +2.45155630586E-002
+1.60564032016E+007, +2.25190233191E-002, +2.45874061861E-002
+1.63065032516E+007, +2.32851559108E-002, +2.48149534306E-002
+1.65566033017E+007, +2.37141358261E-002, +2.49961417350E-002
+1.68067033517E+007, +2.45678346686E-002, +2.50068788113E-002
+1.70568034017E+007, +2.54071249273E-002, +2.52471525592E-002
+1.73069034517E+007, +2.60408473510E-002, +2.54110334865E-002
+1.75570035018E+007, +2.66964078570E-002, +2.54437177681E-002
+1.78071035518E+007, +2.74156410882E-002, +2.55989870302E-002
+1.80572036018E+007, +2.81917050298E-002, +2.56145752126E-002
+1.83073036518E+007, +2.89360855267E-002, +2.56956905882E-002
+1.85574037019E+007, +2.98021643500E-002, +2.56907345246E-002
+1.88075037519E+007, +3.05078870101E-002, +2.57733740873E-002
+1.90576038019E+007, +3.12623475526E-002, +2.57761294100E-002
+1.93077038519E+007, +3.19772859040E-002, +2.58878950056E-002
+1.95578039020E+007, +3.28074748636E-002, +2.57655960849E-002
+1.98079039520E+007, +3.35518988981E-002, +2.57948723604E-002
+2.00580040020E+007, +3.44788973941E-002, +2.58739711447E-002
+2.03081040520E+007, +3.51990739574E-002, +2.57555719044E-002
+2.05582041021E+007, +3.61285941400E-002, +2.57734449863E-002
+2.08083041521E+007, +3.68319231666E-002, +2.56791566758E-002
+2.10584042021E+007, +3.77776821417E-002, +2.57301663091E-002
+2.13085042521E+007, +3.85050989695E-002, +2.55324867804E-002
+2.15586043022E+007, +3.93245794236E-002, +2.54184131593E-002
+2.18087043522E+007, +4.02689459366E-002, +2.52700585279E-002
+2.20588044022E+007, +4.10775837129E-002, +2.51924941467E-002
+2.23089044522E+007, +4.19273366369E-002, +2.50155623879E-002
+2.25590045023E+007, +4.28654992034E-002, +2.48173998203E-002
+2.28091045523E+007, +4.37601131222E-002, +2.47884199660E-002
+2.30592046023E+007, +4.46035990728E-002, +2.46425383640E-002
+2.33093046523E+007, +4.54389981283E-002, +2.42056823911E-002
+2.35594047024E+007, +4.63638453949E-002, +2.40906018543E-002
+2.38095047524E+007, +4.73095741307E-002, +2.38713416390E-002
+2.40596048024E+007, +4.82072439730E-002, +2.36426897075E-002
+2.43097048524E+007, +4.92088731706E-002, +2.32851973106E-002
+2.45598049025E+007, +5.00447380025E-002, +2.31379392428E-002
+2.48099049525E+007, +5.10346517557E-002, +2.27351976271E-002
+2.50600050025E+007, +5.18973772225E-002, +2.23693707219E-002
+2.53101050525E+007, +5.28682507210E-002, +2.21203627149E-002
+2.55602051026E+007, +5.39092366595E-002, +2.18479301484E-002
+2.58103051526E+007, +5.47904900049E-002, +2.14136751314E-002
+2.60604052026E+007, +5.56999911319E-002, +2.09985278468E-002
+2.63105052526E+007, +5.66896572579E-002, +2.06285467370E-002
+2.65606053027E+007, +5.76397789224E-002, +2.02203871835E-002
+2.68107053527E+007, +5.86884665931E-002, +1.97753555609E-002
+2.70608054027E+007, +5.96146870268E-002, +1.92867238760E-002
+2.73109054527E+007, +6.06144355404E-002, +1.88725312571E-002
+2.75610055028E+007, +6.15647738662E-002, +1.83705042286E-002
+2.78111055528E+007, +6.25524784647E-002, +1.78387548640E-002
+2.80612056028E+007, +6.35629345905E-002, +1.73611205732E-002
+2.83113056528E+007, +6.45653255517E-002, +1.67188963966E-002
+2.85614057029E+007, +6.56367740958E-002, +1.60815885365E-002
+2.88115057529E+007, +6.65748431329E-002, +1.56538092276E-002
+2.90616058029E+007, +6.76454933417E-002, +1.49016900894E-002
+2.93117058529E+007, +6.86730523707E-002, +1.43225941594E-002
+2.95618059030E+007, +6.96436957764E-002, +1.36697940818E-002
+2.98119059530E+007, +7.05948413008E-002, +1.29167435000E-002
+3.00620060030E+007, +7.17736285025E-002, +1.22668996019E-002
+3.03121060530E+007, +7.28395281899E-002, +1.14877531361E-002
+3.05622061031E+007, +7.37975406046E-002, +1.07188387533E-002
+3.08123061531E+007, +7.48091729870E-002, +1.00334396833E-002
+3.10624062031E+007, +7.57820270624E-002, +9.14726835517E-003
+3.13125062531E+007, +7.68458666853E-002, +8.36653869331E-003
+3.15626063032E+007, +7.80060566197E-002, +7.47367169023E-003
+3.18127063532E+007, +7.90657144680E-002, +6.60166936816E-003
+3.20628064032E+007, +8.01253855464E-002, +5.79995327052E-003
+3.23129064532E+007, +8.11422675796E-002, +4.87286089842E-003
+3.25630065033E+007, +8.22922142724E-002, +3.84632820868E-003
+3.28131065533E+007, +8.32425176040E-002, +2.95600333283E-003
+3.30632066033E+007, +8.42112424458E-002, +1.83498490492E-003
+3.33133066533E+007, +8.53385334049E-002, +9.63781893665E-004
+3.35634067034E+007, +8.63905685895E-002, -1.31122188228E-004
+3.38135067534E+007, +8.75281215779E-002, -1.17156342927E-003
+3.40636068034E+007, +8.85450514984E-002, -2.21445272421E-003
+3.43137068534E+007, +8.96072678583E-002, -3.42340827657E-003
+3.45638069035E+007, +9.07160638173E-002, -4.53660235948E-003
+3.48139069535E+007, +9.18317435088E-002, -5.76143044083E-003
+3.50640070035E+007, +9.28845596214E-002, -7.00415863741E-003
+3.53141070535E+007, +9.39924414044E-002, -8.22525907888E-003
+3.55642071036E+007, +9.50090791901E-002, -9.58248671440E-003
+3.58143071536E+007, +9.62273966560E-002, -1.09256766578E-002
+3.60644072036E+007, +9.72289804310E-002, -1.22064099697E-002
+3.63145072536E+007, +9.82819771176E-002, -1.36247240181E-002
+3.65646073037E+007, +9.93776368369E-002, -1.50468930165E-002
+3.68147073537E+007, +1.00434117696E-001, -1.64375377555E-002
+3.70648074037E+007, +1.01574053923E-001, -1.79509052827E-002
+3.73149074537E+007, +1.02647532049E-001, -1.95146225982E-002
+3.75650075038E+007, +1.03726859824E-001, -2.10564123061E-002
+3.78151075538E+007, +1.04780749158E-001, -2.26699578507E-002
+3.80652076038E+007, +1.05882279898E-001, -2.44054651619E-002
+3.83153076538E+007, +1.06982501555E-001, -2.60266164015E-002
+3.85654077039E+007, +1.07995446233E-001, -2.78517704884E-002
+3.88155077539E+007, +1.09125246834E-001, -2.95735703541E-002
+3.90656078039E+007, +1.10110668141E-001, -3.13372002122E-002
+3.93157078539E+007, +1.11335487359E-001, -3.32035814827E-002
+3.95658079040E+007, +1.12347772765E-001, -3.52645100715E-002
+3.98159079540E+007, +1.13421077658E-001, -3.71906406902E-002
+4.00660080040E+007, +1.14518879391E-001, -3.91400422227E-002
+4.03161080540E+007, +1.15649783100E-001, -4.12244485241E-002
+4.05662081041E+007, +1.16775457830E-001, -4.33511407026E-002
+4.08163081541E+007, +1.17762202121E-001, -4.53543731033E-002
+4.10664082041E+007, +1.18764862149E-001, -4.76242211373E-002
+4.13165082541E+007, +1.19911161489E-001, -4.99554137125E-002
+4.15666083042E+007, +1.20862471588E-001, -5.22931663776E-002
+4.18167083542E+007, +1.22059091845E-001, -5.47333143180E-002
+4.20668084042E+007, +1.23097584238E-001, -5.71308703753E-002
+4.23169084542E+007, +1.24209855416E-001, -5.97843215534E-002
+4.25670085043E+007, +1.25229040966E-001, -6.22646393350E-002
+4.28171085543E+007, +1.26204662173E-001, -6.49005140042E-002
+4.30672086043E+007, +1.27250577405E-001, -6.77396722432E-002
+4.33173086543E+007, +1.28309762429E-001, -7.05966502918E-002
+4.35674087044E+007, +1.29311041814E-001, -7.34270818443E-002
+4.38175087544E+007, +1.30334610084E-001, -7.63196361428E-002
+4.40676088044E+007, +1.31303307020E-001, -7.94315584728E-002
+4.43177088544E+007, +1.32311133164E-001, -8.26390231200E-002
+4.45678089045E+007, +1.33382358074E-001, -8.58428400949E-002
+4.48179089545E+007, +1.34284860460E-001, -8.92711915603E-002
+4.50680090045E+007, +1.35262166918E-001, -9.26741851432E-002
+4.53181090545E+007, +1.36182241141E-001, -9.62304889312E-002
+4.55682091046E+007, +1.37178388191E-001, -9.98751582657E-002
+4.58183091546E+007, +1.38078935023E-001, -1.03687476714E-001
+4.60684092046E+007, +1.38917689467E-001, -1.07591109315E-001
+4.63185092546E+007, +1.39788532026E-001, -1.11516288211E-001
+4.65686093047E+007, +1.40632365251E-001, -1.15740503901E-001
+4.68187093547E+007, +1.41524743171E-001, -1.20124260884E-001
+4.70688094047E+007, +1.42302318797E-001, -1.24555516346E-001
+4.73189094547E+007, +1.42929688518E-001, -1.29091768890E-001
+4.75690095048E+007, +1.43766828239E-001, -1.34047899018E-001
+4.78191095548E+007, +1.44536947720E-001, -1.38904125419E-001
+4.80692096048E+007, +1.45129279522E-001, -1.43987615447E-001
+4.83193096548E+007, +1.45797481943E-001, -1.49327635443E-001
+4.85694097049E+007, +1.46324918493E-001, -1.54852972938E-001
+4.88195097549E+007, +1.46841183743E-001, -1.60592385893E-001
+4.90696098049E+007, +1.47329735817E-001, -1.66617796399E-001
+4.93197098549E+007, +1.47640488924E-001, -1.72811818799E-001
+4.95698099050E+007, +1.48007173545E-001, -1.79265924589E-001
+4.98199099550E+007, +1.48176275004E-001, -1.86026338914E-001
+5.00700100050E+007, +1.48170762976E-001, -1.93165169005E-001
+5.03201100550E+007, +1.48224054438E-001, -2.00448678489E-001
+5.05702101051E+007, +1.48001953646E-001, -2.08114591246E-001
+5.08203101551E+007, +1.47718978983E-001, -2.16257483227E-001
+5.10704102051E+007, +1.47276764872E-001, -2.24722426236E-001
+5.13205102551E+007, +1.46528066007E-001, -2.33645880494E-001
+5.15706103052E+007, +1.45626282699E-001, -2.42867981601E-001
+5.18207103552E+007, +1.44534857568E-001, -2.52686880539E-001
+5.20708104052E+007, +1.43062578660E-001, -2.62919382603E-001
+5.23209104552E+007, +1.41354739263E-001, -2.73616125743E-001
+5.25710105053E+007, +1.39232153970E-001, -2.85128360049E-001
+5.28211105553E+007, +1.36661592392E-001, -2.97096599299E-001
+5.30712106053E+007, +1.33596935717E-001, -3.09642405910E-001
+5.33213106553E+007, +1.29927937566E-001, -3.23005964343E-001
+5.35714107054E+007, +1.25601254121E-001, -3.37217979414E-001
+5.38215107554E+007, +1.20633035537E-001, -3.52223130660E-001
+5.40716108054E+007, +1.14728105114E-001, -3.68062892026E-001
+5.43217108554E+007, +1.07746561361E-001, -3.84539429801E-001
+5.45718109055E+007, +9.95321443287E-002, -4.02275573438E-001
+5.48219109555E+007, +8.97829480571E-002, -4.20938962390E-001
+5.50720110055E+007, +7.86592968896E-002, -4.40634736241E-001
+5.53221110555E+007, +6.53926318317E-002, -4.61229005706E-001
+5.55722111056E+007, +4.97841171490E-002, -4.82536902727E-001
+5.58223111556E+007, +3.15028150778E-002, -5.05222080442E-001
+5.60724112056E+007, +1.01167366318E-002, -5.28607026975E-001
+5.63225112556E+007, -1.48018275567E-002, -5.52279376857E-001
+5.65726113057E+007, -4.41832167635E-002, -5.76092878243E-001
+5.68227113557E+007, -7.83923731451E-002, -5.99584960867E-001
+5.70728114057E+007, -1.18005974064E-001, -6.22137477350E-001
+5.73229114557E+007, -1.63559982097E-001, -6.41998237731E-001
+5.75730115058E+007, -2.16261739702E-001, -6.58533789428E-001
+5.78231115558E+007, -2.75589124122E-001, -6.69695956517E-001
+5.80732116058E+007, -3.40933380764E-001, -6.73396509713E-001
+5.83233116558E+007, -4.12147871054E-001, -6.67218813907E-001
+5.85734117059E+007, -4.86907690858E-001, -6.49131401258E-001
+5.88235117559E+007, -5.62341153553E-001, -6.16288401928E-001
+5.90736118059E+007, -6.34568802214E-001, -5.68738491905E-001
+5.93237118559E+007, -6.99578928934E-001, -5.06230134099E-001
+5.95738119060E+007, -7.52839172691E-001, -4.31202263231E-001
+5.98239119560E+007, -7.90625278411E-001, -3.46471999788E-001
+6.00740120060E+007, -8.11806863626E-001, -2.57767278863E-001
+6.03241120560E+007, -8.15639851949E-001, -1.69623804214E-001
+6.05742121061E+007, -8.04154144622E-001, -8.60274732165E-002
+6.08243121561E+007, -7.80099193428E-001, -9.91655303296E-003
+6.10744122061E+007, -7.46667640809E-001, +5.62745087210E-002
+6.13245122561E+007, -7.07220113540E-001, +1.12377382541E-001
+6.15746123062E+007, -6.63904054819E-001, +1.58114775497E-001
+6.18247123562E+007, -6.19498929384E-001, +1.94549510979E-001
+6.20748124062E+007, -5.75509602273E-001, +2.22984742839E-001
+6.23249124562E+007, -5.33181609260E-001, +2.44266072207E-001
+6.25750125063E+007, -4.92832311456E-001, +2.59912784305E-001
+6.28251125563E+007, -4.54748778627E-001, +2.70921469634E-001
+6.30752126063E+007, -4.19739892451E-001, +2.78161984302E-001
+6.33253126563E+007, -3.87249348322E-001, +2.82380828633E-001
+6.35754127064E+007, -3.57452257563E-001, +2.84217406584E-001
+6.38255127564E+007, -3.30090418057E-001, +2.84353401722E-001
+6.40756128064E+007, -3.04846832859E-001, +2.82723618476E-001
+6.43257128564E+007, -2.81941631652E-001, +2.80144337098E-001
+6.45758129065E+007, -2.61014034161E-001, +2.77161059190E-001
+6.48259129565E+007, -2.41397153192E-001, +2.72996862533E-001
+6.50760130065E+007, -2.23659858224E-001, +2.68699703765E-001
+6.53261130565E+007, -2.07391347789E-001, +2.63998956728E-001
+6.55762131066E+007, -1.92087313610E-001, +2.58872008300E-001
+6.58263131566E+007, -1.78074651473E-001, +2.53787761229E-001
+6.60764132066E+007, -1.65324357170E-001, +2.48597256523E-001
+6.63265132566E+007, -1.53506885780E-001, +2.43341180560E-001
+6.65766133067E+007, -1.42467884558E-001, +2.37972208716E-001
+6.68267133567E+007, -1.32205604995E-001, +2.32709176179E-001
+6.70768134067E+007, -1.22790156362E-001, +2.27476067975E-001
+6.73269134567E+007, -1.13872726226E-001, +2.22350060949E-001
+6.75770135068E+007, -1.05633679397E-001, +2.17222149506E-001
+6.78271135568E+007, -9.78424830935E-002, +2.12241270966E-001
+6.80772136068E+007, -9.07507794489E-002, +2.07375433717E-001
+6.83273136568E+007, -8.40513554347E-002, +2.02664112264E-001
+6.85774137069E+007, -7.77144118310E-002, +1.97942961075E-001
+6.88275137569E+007, -7.18525470691E-002, +1.93407817577E-001
+6.90776138069E+007, -6.63762869290E-002, +1.88786290918E-001
+6.93277138569E+007, -6.11882350098E-002, +1.84448178276E-001
+6.95778139070E+007, -5.63096329930E-002, +1.80106960054E-001
+6.98279139570E+007, -5.16552377348E-002, +1.75911619771E-001
+7.00780140070E+007, -4.73899989063E-002, +1.71803109399E-001
+7.03281140570E+007, -4.33614470926E-002, +1.67916374909E-001
+7.05782141071E+007, -3.94652539067E-002, +1.64002727336E-001
+7.08283141571E+007, -3.59662052662E-002, +1.60231460346E-001
+7.10784142071E+007, -3.25634930406E-002, +1.56566127636E-001
+7.13285142571E+007, -2.93375298447E-002, +1.53041144525E-001
+7.15786143072E+007, -2.62765971725E-002, +1.49523204713E-001
+7.18287143572E+007, -2.34330971484E-002, +1.46059641047E-001
+7.20788144072E+007, -2.07148728349E-002, +1.42804484936E-001
+7.23289144572E+007, -1.80779401257E-002, +1.39590340455E-001
+7.25790145073E+007, -1.54645746312E-002, +1.36448430421E-001
+7.28291145573E+007, -1.31054447916E-002, +1.33315436475E-001
+7.30792146073E+007, -1.08888303179E-002, +1.30393078427E-001
+7.33293146573E+007, -8.65721362609E-003, +1.27394017275E-001
+7.35794147074E+007, -6.79983575850E-003, +1.24366278708E-001
+7.38295147574E+007, -4.85979773517E-003, +1.21540097869E-001
+7.40796148074E+007, -3.05100527814E-003, +1.18754454028E-001
+7.43297148574E+007, -1.31874901563E-003, +1.16030415344E-001
+7.45798149075E+007, +3.68568744308E-004, +1.13326302032E-001
+7.48299149575E+007, +1.87393859003E-003, +1.10723422125E-001
+7.50800150075E+007, +3.29658742084E-003, +1.08236669980E-001
+7.53301150575E+007, +4.52735499659E-003, +1.05710538922E-001
+7.55802151076E+007, +6.05454571473E-003, +1.03195234392E-001
+7.58303151576E+007, +7.22937112801E-003, +1.00815013112E-001
+7.60804152076E+007, +8.41111835151E-003, +9.84626480119E-002
+7.63305152576E+007, +9.43695383853E-003, +9.60095713512E-002
+7.65806153077E+007, +1.05204588739E-002, +9.37906005761E-002
+7.68307153577E+007, +1.14965295543E-002, +9.17223050363E-002
+7.70808154077E+007, +1.24246061442E-002, +8.94564135939E-002
+7.73309154577E+007, +1.33369270688E-002, +8.72618842659E-002
+7.75810155078E+007, +1.41369649518E-002, +8.52575144084E-002
+7.78311155578E+007, +1.48987547300E-002, +8.31984787051E-002
+7.80812156078E+007, +1.55455258664E-002, +8.10863071905E-002
+7.83313156578E+007, +1.62331179631E-002, +7.92183867717E-002
+7.85814157079E+007, +1.68841311397E-002, +7.71874730512E-002
+7.88315157579E+007, +1.74094630820E-002, +7.53902278286E-002
+7.90816158079E+007, +1.80566971824E-002, +7.35757154071E-002
+7.93317158579E+007, +1.85366748606E-002, +7.16923360713E-002
+7.95818159080E+007, +1.89893645254E-002, +6.99099775811E-002
+7.98319159580E+007, +1.94486895932E-002, +6.81297681667E-002
+8.00820160080E+007, +1.99297998613E-002, +6.63550401120E-002
+8.03321160580E+007, +2.01429316431E-002, +6.46489351355E-002
+8.05822161081E+007, +2.05974051607E-002, +6.31276668575E-002
+8.08323161581E+007, +2.08835862584E-002, +6.14890150591E-002
+8.10824162081E+007, +2.11450999049E-002, +5.99336160699E-002
+8.13325162581E+007, +2.13064177602E-002, +5.83225631273E-002
+8.15826163082E+007, +2.16121067143E-002, +5.68534722657E-002
+8.18327163582E+007, +2.18555850436E-002, +5.52721808958E-002
+8.20828164082E+007, +2.19962266164E-002, +5.38526668415E-002
+8.23329164582E+007, +2.22126958391E-002, +5.23614894370E-002
+8.25830165083E+007, +2.22144109780E-002, +5.09674692041E-002
+8.28331165583E+007, +2.23063897588E-002, +4.96259246077E-002
+8.30832166083E+007, +2.25185119110E-002, +4.84183504484E-002
+8.33333166583E+007, +2.25141949217E-002, +4.68486612089E-002
+8.35834167084E+007, +2.25279165668E-002, +4.55457799876E-002
+8.38335167584E+007, +2.25388456333E-002, +4.41688134250E-002
+8.40836168084E+007, +2.27375528214E-002, +4.29912693228E-002
+8.43337168584E+007, +2.25254140894E-002, +4.17475280625E-002
+8.45838169085E+007, +2.25233779979E-002, +4.04349813251E-002
+8.48339169585E+007, +2.24571049430E-002, +3.92876700574E-002
+8.50840170085E+007, +2.26513467947E-002, +3.78880971160E-002
+8.53341170585E+007, +2.22423738546E-002, +3.70500226411E-002
+8.55842171086E+007, +2.20729364912E-002, +3.57587743000E-002
+8.58343171586E+007, +2.20299728816E-002, +3.47142549711E-002
+8.60844172086E+007, +2.18197856195E-002, +3.36208692508E-002
+8.63345172586E+007, +2.17548857819E-002, +3.26369680705E-002
+8.65846173087E+007, +2.15703063567E-002, +3.14845182139E-002
+8.68347173587E+007, +2.14470080221E-002, +3.04861018550E-002
+8.70848174087E+007, +2.12319079171E-002, +2.95677473968E-002
+8.73349174587E+007, +2.10005568627E-002, +2.85356024931E-002
+8.75850175088E+007, +2.07556853300E-002, +2.74941216316E-002
+8.78351175588E+007, +2.04740902510E-002, +2.66150574109E-002
+8.80852176088E+007, +2.04579982537E-002, +2.58530211635E-002
+8.83353176588E+007, +1.99629024508E-002, +2.47916503507E-002
+8.85854177089E+007, +1.97802948914E-002, +2.39054774149E-002
+8.88355177589E+007, +1.94568354638E-002, +2.30421132114E-002
+8.90856178089E+007, +1.89965077324E-002, +2.20443785042E-002
+8.93357178589E+007, +1.87918659066E-002, +2.14318414716E-002
+8.95858179090E+007, +1.86548789992E-002, +2.07378328036E-002
+8.98359179590E+007, +1.82404365567E-002, +1.98521781629E-002
+9.00860180090E+007, +1.78051381708E-002, +1.88393637768E-002
+9.03361180590E+007, +1.76657714720E-002, +1.85001213609E-002
+9.05862181091E+007, +1.72626112522E-002, +1.80292422677E-002
+9.08363181591E+007, +1.70571894756E-002, +1.68904870631E-002
+9.10864182091E+007, +1.66430052553E-002, +1.60413767093E-002
+9.13365182591E+007, +1.65494038880E-002, +1.62800556298E-002
+9.15866183092E+007, +1.59603811268E-002, +1.47379251457E-002
+9.18367183592E+007, +1.54363348541E-002, +1.41804254926E-002
+9.20868184092E+007, +1.51237903483E-002, +1.35629872960E-002
+9.23369184592E+007, +1.48698351390E-002, +1.28420567551E-002
+9.25870185093E+007, +1.44533763602E-002, +1.24419327905E-002
+9.28371185593E+007, +1.40983728938E-002, +1.17178971086E-002
+9.30872186093E+007, +1.37340371162E-002, +1.13088289565E-002
+9.33373186593E+007, +1.31443711847E-002, +1.06710822484E-002
+9.35874187094E+007, +1.28053463871E-002, +1.01292621929E-002
+9.38375187594E+007, +1.22705388397E-002, +9.67543427393E-003
+9.40876188094E+007, +1.19559115198E-002, +9.09986565234E-003
+9.43377188594E+007, +1.16099961824E-002, +8.66004381268E-003
+9.45878189095E+007, +1.14949542506E-002, +8.20885847027E-003
+9.48379189595E+007, +1.08711351529E-002, +7.77100674135E-003
+9.50880190095E+007, +1.04671445193E-002, +7.15940862956E-003
+9.53381190595E+007, +9.93306593287E-003, +6.83867974191E-003
+9.55882191096E+007, +9.37682659655E-003, +6.16087940174E-003
+9.58383191596E+007, +9.08022239003E-003, +5.71348322039E-003
+9.60884192096E+007, +8.54244764933E-003, +5.51986663106E-003
+9.63385192596E+007, +8.16989023044E-003, +5.08684717430E-003
+9.65886193097E+007, +7.73557801387E-003, +4.67919681802E-003
+9.68387193597E+007, +7.30465330595E-003, +4.26293959363E-003
+9.70888194097E+007, +6.92526114255E-003, +3.83793316890E-003
+9.73389194597E+007, +6.42576956339E-003, +3.53052001267E-003
+9.75890195098E+007, +6.15294132996E-003, +3.19365170913E-003
+9.78391195598E+007, +5.45645744022E-003, +2.94174311192E-003
+9.80892196098E+007, +5.26909442439E-003, +2.62386005287E-003
+9.83393196598E+007, +4.54812451966E-003, +2.32896542737E-003
+9.85894197099E+007, +4.00523707116E-003, +1.96853652459E-003
+9.88395197599E+007, +3.53898641803E-003, +1.63795561963E-003
+9.90896198099E+007, +3.03475937235E-003, +1.52348511403E-003
+9.93397198599E+007, +2.59546390845E-003, +1.16925873686E-003
+9.95898199100E+007, +2.01305216046E-003, +8.81023014680E-004
+9.98399199600E+007, +1.58108147173E-003, +8.04023165598E-004
+1.00090020010E+008, +1.13424313086E-003, +4.73073541082E-004
+1.00340120060E+008, +6.03926986469E-004, +3.69532486092E-004
+1.00590220110E+008, +1.79215572263E-004, +1.05093146216E-004
+1.00840320160E+008, -3.49932477830E-004, -9.55318112926E-005
+1.01090420210E+008, -8.00013330953E-004, -1.99114001509E-004
+1.01340520260E+008, -1.22884964186E-003, -3.25270673627E-004
+1.01590620310E+008, -1.81648615483E-003, -4.79176931526E-004
+1.01840720360E+008, -2.22633063460E-003, -5.84653666560E-004
+1.02090820410E+008, -2.73837920848E-003, -8.04774727786E-004
+1.02340920460E+008, -3.10308973276E-003, -8.02726598974E-004
+1.02591020510E+008, -3.73554534746E-003, -9.64242448703E-004
+1.02841120560E+008, -4.15992506147E-003, -9.61281236369E-004
+1.03091220610E+008, -4.72557814332E-003, -1.03994529083E-003
+1.03341320660E+008, -5.14521362842E-003, -1.03883438916E-003
+1.03591420710E+008, -5.65257736513E-003, -9.59996913170E-004
+1.03841520760E+008, -6.13940714031E-003, -1.02258268399E-003
+1.04091620810E+008, -6.58365574989E-003, -1.06626076049E-003
+1.04341720860E+008, -6.90195603462E-003, -1.14260972318E-003
+1.04591820910E+008, -7.48870823886E-003, -1.07577133189E-003
+1.04841920960E+008, -7.88573940918E-003, -1.00576407312E-003
+1.05092021011E+008, -8.39329497092E-003, -8.99652664016E-004
