"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.90576038019E+007, +3.18550418163E-002, +2.62440138274E-002
+1.93077038519E+007, +3.26279073554E-002, +2.61721667284E-002
+1.95578039020E+007, +3.34887228237E-002, +2.62624500948E-002
+1.98079039520E+007, +3.41954589293E-002, +2.61492606759E-002
+2.00580040020E+007, +3.50241067695E-002, +2.60578379503E-002
+2.03081040520E+007, +3.59362112639E-002, +2.61568741374E-002
+2.05582041021E+007, +3.67100505304E-002, +2.61372272039E-002
+2.08083041521E+007, +3.74898241455E-002, +2.60990262013E-002
+2.10584042021E+007, +3.83017206635E-002, +2.59503442559E-002
+2.13085042521E+007, +3.92620202027E-002, +2.58995997816E-002
+2.15586043022E+007, +4.00345890469E-002, +2.57535190511E-002
+2.18087043522E+007, +4.09994378539E-002, +2.56423091239E-002
+2.20588044022E+007, +4.19453714597E-002, +2.55098928919E-002
+2.23089044522E+007, +4.26921359317E-002, +2.54244794758E-002
+2.25590045023E+007, +4.36932467094E-002, +2.52565813386E-002
+2.28091045523E+007, +4.46425538059E-002, +2.50445450467E-002
+2.30592046023E+007, +4.54943031154E-002, +2.48875687393E-002
+2.33093046523E+007, +4.63345539799E-002, +2.46861543265E-002
+2.35594047024E+007, +4.72055340387E-002, +2.44579643919E-002
+2.38095047524E+007, +4.82399845030E-002, +2.42625161047E-002
+2.40596048024E+007, +4.91471546982E-002, +2.39842278100E-002
+2.43097048524E+007, +5.01265811992E-002, +2.36823780444E-002
+2.45598049025E+007, +5.09969328735E-002, +2.33149445347E-002
+2.48099049525E+007, +5.19675266961E-002, +2.31734549426E-002
+2.50600050025E+007, +5.29296215602E-002, +2.27711751443E-002
+2.53101050525E+007, +5.38462101659E-002, +2.24724924326E-002
+2.55602051026E+007, +5.48829932561E-002, +2.20735436200E-002
+2.58103051526E+007, +5.58346255470E-002, +2.16543563816E-002
+2.60604052026E+007, +5.67986224605E-002, +2.13671974808E-002
+2.63105052526E+007, +5.77940963602E-002, +2.08975612870E-002
+2.65606053027E+007, +5.86604508214E-002, +2.05549826158E-002
+2.68107053527E+007, +5.96355970579E-002, +1.99945161796E-002
+2.70608054027E+007, +6.07996895886E-002, +1.95645500680E-002
+2.73109054527E+007, +6.17252055296E-002, +1.91367024538E-002
+2.75610055028E+007, +6.28215610142E-002, +1.83505530552E-002
+2.78111055528E+007, +6.38430683989E-002, +1.80453158976E-002
+2.80612056028E+007, +6.47728791104E-002, +1.74838522450E-002
+2.83113056528E+007, +6.59077676922E-002, +1.69198360316E-002
+2.85614057029E+007, +6.68309844681E-002, +1.62881742845E-002
+2.88115057529E+007, +6.80698513066E-002, +1.56705306776E-002
+2.90616058029E+007, +6.89529274963E-002, +1.51157724524E-002
+2.93117058529E+007, +6.99132676308E-002, +1.44784203422E-002
+2.95618059030E+007, +7.09654273680E-002, +1.37250212510E-002
+2.98119059530E+007, +7.20102220434E-002, +1.31238896721E-002
+3.00620060030E+007, +7.29798919448E-002, +1.22553719717E-002
+3.03121060530E+007, +7.42031322852E-002, +1.15285495628E-002
+3.05622061031E+007, +7.52097265814E-002, +1.08618237986E-002
+3.08123061531E+007, +7.62474467560E-002, +1.00179309782E-002
+3.10624062031E+007, +7.73239825803E-002, +9.18850607890E-003
+3.13125062531E+007, +7.85381254185E-002, +8.33454866031E-003
+3.15626063032E+007, +7.95646280361E-002, +7.56950370465E-003
+3.18127063532E+007, +8.05943838063E-002, +6.58408820023E-003
+3.20628064032E+007, +8.17366321839E-002, +5.68619950148E-003
+3.23129064532E+007, +8.28680601418E-002, +4.68679719750E-003
+3.25630065033E+007, +8.38545658711E-002, +3.81589716463E-003
+3.28131065533E+007, +8.48867155042E-002, +2.79301554180E-003
+3.30632066033E+007, +8.61056031870E-002, +1.83334941228E-003
+3.33133066533E+007, +8.70720913760E-002, +7.03125213984E-004
+3.35634067034E+007, +8.82989773043E-002, -3.60247014078E-004
+3.38135067534E+007, +8.92228442036E-002, -1.44584807353E-003
+3.40636068034E+007, +9.03387218838E-002, -2.44522563424E-003
+3.43137068534E+007, +9.15329766397E-002, -3.76405357657E-003
+3.45638069035E+007, +9.27071919349E-002, -4.90550131038E-003
+3.48139069535E+007, +9.38445780660E-002, -6.21612699652E-003
+3.50640070035E+007, +9.48314367128E-002, -7.50487759934E-003
+3.53141070535E+007, +9.60106717583E-002, -8.74219457348E-003
+3.55642071036E+007, +9.70862545940E-002, -1.00794229903E-002
+3.58143071536E+007, +9.81963507565E-002, -1.13731881617E-002
+3.60644072036E+007, +9.93388344555E-002, -1.27855944464E-002
+3.63145072536E+007, +1.00408036536E-001, -1.42003305239E-002
+3.65646073037E+007, +1.01588838597E-001, -1.57379736653E-002
+3.68147073537E+007, +1.02704634588E-001, -1.72704152838E-002
+3.70648074037E+007, +1.03835779209E-001, -1.87279621803E-002
+3.73149074537E+007, +1.04961223389E-001, -2.04337275456E-002
+3.75650075038E+007, +1.06014120892E-001, -2.19092078310E-002
+3.78151075538E+007, +1.07144186330E-001, -2.36397202169E-002
+3.80652076038E+007, +1.08346084993E-001, -2.53090197321E-002
+3.83153076538E+007, +1.09438903285E-001, -2.70348679115E-002
+3.85654077039E+007, +1.10494338931E-001, -2.88549768849E-002
+3.88155077539E+007, +1.11644571366E-001, -3.06432556459E-002
+3.90656078039E+007, +1.12818418361E-001, -3.26034044685E-002
+3.93157078539E+007, +1.13959623467E-001, -3.44582266352E-002
+3.95658079040E+007, +1.15055926107E-001, -3.63645095812E-002
+3.98159079540E+007, +1.16113112955E-001, -3.85287759166E-002
+4.00660080040E+007, +1.17283434181E-001, -4.05934813310E-002
+4.03161080540E+007, +1.18346890334E-001, -4.26993867151E-002
+4.05662081041E+007, +1.19384397509E-001, -4.48594675034E-002
+4.08163081541E+007, +1.20558417933E-001, -4.72135181537E-002
+4.10664082041E+007, +1.21751435424E-001, -4.93774320346E-002
+4.13165082541E+007, +1.22761866190E-001, -5.18005577897E-002
+4.15666083042E+007, +1.23968979014E-001, -5.42859029355E-002
+4.18167083542E+007, +1.25017797050E-001, -5.67300380615E-002
+4.20668084042E+007, +1.26101085728E-001, -5.93435301815E-002
+4.23169084542E+007, +1.27231386693E-001, -6.19058366515E-002
+4.25670085043E+007, +1.28260335411E-001, -6.46617512989E-002
+4.28171085543E+007, +1.29316640499E-001, -6.73588887179E-002
+4.30672086043E+007, +1.30428867869E-001, -7.02510389361E-002
+4.33173086543E+007, +1.31441286763E-001, -7.31916930755E-002
+4.35674087044E+007, +1.32497513795E-001, -7.62365156872E-002
+4.38175087544E+007, +1.33641176360E-001, -7.93098209922E-002
+4.40676088044E+007, +1.34698356843E-001, -8.25442152434E-002
+4.43177088544E+007, +1.35669226647E-001, -8.58644644477E-002
+4.45678089045E+007, +1.36696023151E-001, -8.92094299201E-002
+4.48179089545E+007, +1.37696534749E-001, -9.26621435649E-002
+4.50680090045E+007, +1.38673911266E-001, -9.62653121556E-002
+4.53181090545E+007, +1.39652986016E-001, -1.00050684421E-001
+4.55682091046E+007, +1.40562524472E-001, -1.03759189441E-001
+4.58183091546E+007, +1.41582528145E-001, -1.07759531494E-001
+4.60684092046E+007, +1.42461054387E-001, -1.11843265909E-001
+4.63185092546E+007, +1.43373342827E-001, -1.16077108366E-001
+4.65686093047E+007, +1.44311404657E-001, -1.20488186978E-001
+4.68187093547E+007, +1.45093000603E-001, -1.25077736131E-001
+4.70688094047E+007, +1.45902834720E-001, -1.29669494345E-001
+4.73189094547E+007, +1.46675142097E-001, -1.34495895723E-001
+4.75690095048E+007, +1.47494647878E-001, -1.39576976753E-001
+4.78191095548E+007, +1.48040256608E-001, -1.44642927283E-001
+4.80692096048E+007, +1.48841907711E-001, -1.50173917944E-001
+4.83193096548E+007, +1.49341004919E-001, -1.55762765976E-001
+4.85694097049E+007, +1.49740396874E-001, -1.61640944201E-001
+4.88195097549E+007, +1.50462563655E-001, -1.67665940905E-001
+4.90696098049E+007, +1.50771653481E-001, -1.73972616486E-001
+4.93197098549E+007, +1.51105664308E-001, -1.80644299039E-001
+4.95698099050E+007, +1.51260387242E-001, -1.87437426905E-001
+4.98199099550E+007, +1.51359140869E-001, -1.94503802718E-001
+5.00700100050E+007, +1.51380220075E-001, -2.02057850140E-001
+5.03201100550E+007, +1.51260750488E-001, -2.09772795911E-001
+5.05702101051E+007, +1.50901267241E-001, -2.18118610402E-001
+5.08203101551E+007, +1.50463240336E-001, -2.26508470607E-001
+5.10704102051E+007, +1.49777629023E-001, -2.35518662001E-001
+5.13205102551E+007, +1.48918959590E-001, -2.44923888837E-001
+5.15706103052E+007, +1.47817978010E-001, -2.54679277335E-001
+5.18207103552E+007, +1.46359958922E-001, -2.65094163057E-001
+5.20708104052E+007, +1.44516687309E-001, -2.75939867689E-001
+5.23209104552E+007, +1.42415023014E-001, -2.87326875334E-001
+5.25710105053E+007, +1.39859005031E-001, -2.99547735036E-001
+5.28211105553E+007, +1.36688465650E-001, -3.12144844255E-001
+5.30712106053E+007, +1.33102165161E-001, -3.25682929441E-001
+5.33213106553E+007, +1.28759839490E-001, -3.39847359850E-001
+5.35714107054E+007, +1.23730228264E-001, -3.54753231736E-001
+5.38215107554E+007, +1.17721850023E-001, -3.70634032985E-001
+5.40716108054E+007, +1.10752701308E-001, -3.87363076279E-001
+5.43217108554E+007, +1.02482988969E-001, -4.04811986638E-001
+5.45718109055E+007, +9.29087891226E-002, -4.23539887929E-001
+5.48219109555E+007, +8.15864045718E-002, -4.42972513305E-001
+5.50720110055E+007, +6.84446913379E-002, -4.63524243749E-001
+5.53221110555E+007, +5.29397490778E-002, -4.84938771121E-001
+5.55722111056E+007, +3.48096256437E-002, -5.07135112386E-001
+5.58223111556E+007, +1.38503386217E-002, -5.30107052378E-001
+5.60724112056E+007, -1.10101322402E-002, -5.53549846662E-001
+5.63225112556E+007, -3.96502708606E-002, -5.77151740029E-001
+5.65726113057E+007, -7.30049333379E-002, -6.00216823977E-001
+5.68227113557E+007, -1.11546455197E-001, -6.22458315588E-001
+5.70728114057E+007, -1.56036398757E-001, -6.42303296861E-001
+5.73229114557E+007, -2.06691640426E-001, -6.58903046722E-001
+5.75730115058E+007, -2.63981650660E-001, -6.70378981384E-001
+5.78231115558E+007, -3.27184367386E-001, -6.75359118141E-001
+5.80732116058E+007, -3.95707909934E-001, -6.70951530578E-001
+5.83233116558E+007, -4.68226416833E-001, -6.55176062328E-001
+5.85734117059E+007, -5.41922471488E-001, -6.26766617245E-001
+5.88235117559E+007, -6.13525061658E-001, -5.83882392550E-001
+5.90736118059E+007, -6.78914531492E-001, -5.26552861517E-001
+5.93237118559E+007, -7.34403812375E-001, -4.56903735106E-001
+5.95738119060E+007, -7.76283280166E-001, -3.77677501037E-001
+5.98239119560E+007, -8.02205965440E-001, -2.92691402961E-001
+6.00740120060E+007, -8.12373168037E-001, -2.06420628726E-001
+6.03241120560E+007, -8.07253248111E-001, -1.23337646156E-001
+6.05742121061E+007, -7.89217285371E-001, -4.63758859899E-002
+6.08243121561E+007, -7.60984336688E-001, +2.23536834605E-002
+6.10744122061E+007, -7.25638517676E-001, +8.12491387371E-002
+6.13245122561E+007, -6.85678324423E-001, +1.30960954946E-001
+6.15746123062E+007, -6.43372811599E-001, +1.71376824299E-001
+6.18247123562E+007, -6.00747741301E-001, +2.03152423179E-001
+6.20748124062E+007, -5.59216921870E-001, +2.28448876341E-001
+6.23249124562E+007, -5.18793161381E-001, +2.47187693180E-001
+6.25750125063E+007, -4.80815289093E-001, +2.61014953745E-001
+6.28251125563E+007, -4.45125857543E-001, +2.70811238543E-001
+6.30752126063E+007, -4.11789019348E-001, +2.77330495465E-001
+6.33253126563E+007, -3.81079830284E-001, +2.81149615058E-001
+6.35754127064E+007, -3.52866710539E-001, +2.82873194667E-001
+6.38255127564E+007, -3.26601081087E-001, +2.82741288615E-001
+6.40756128064E+007, -3.02616129060E-001, +2.81530258113E-001
+6.43257128564E+007, -2.80605447958E-001, +2.79107197023E-001
+6.45758129065E+007, -2.60157866981E-001, +2.75957337271E-001
+6.48259129565E+007, -2.41587977105E-001, +2.72332439156E-001
+6.50760130065E+007, -2.24217696098E-001, +2.68334741686E-001
+6.53261130565E+007, -2.08224909192E-001, +2.63878170851E-001
+6.55762131066E+007, -1.93303458354E-001, +2.59093946509E-001
+6.58263131566E+007, -1.79802396975E-001, +2.54407927539E-001
+6.60764132066E+007, -1.67199621422E-001, +2.49364256613E-001
+6.63265132566E+007, -1.55506111121E-001, +2.44361576364E-001
+6.65766133067E+007, -1.44566389662E-001, +2.39337870373E-001
+6.68267133567E+007, -1.34498642364E-001, +2.34222971908E-001
+6.70768134067E+007, -1.24858629339E-001, +2.29257432882E-001
+6.73269134567E+007, -1.16299602878E-001, +2.24415845641E-001
+6.75770135068E+007, -1.08088690215E-001, +2.19398594921E-001
+6.78271135568E+007, -1.00232491029E-001, +2.14565227140E-001
+6.80772136068E+007, -9.31732662876E-002, +2.09759172484E-001
+6.83273136568E+007, -8.64571434062E-002, +2.05200297741E-001
+6.85774137069E+007, -8.01901945404E-002, +2.00538107353E-001
+6.88275137569E+007, -7.41619842298E-002, +1.96122733478E-001
+6.90776138069E+007, -6.87356585747E-002, +1.91787809532E-001
+6.93277138569E+007, -6.33371523415E-002, +1.87423823242E-001
+6.95778139070E+007, -5.85633014517E-002, +1.83265653228E-001
+6.98279139570E+007, -5.38637897989E-002, +1.79141155450E-001
+7.00780140070E+007, -4.94662263705E-002, +1.75169138982E-001
+7.03281140570E+007, -4.53237304734E-002, +1.71295360199E-001
+7.05782141071E+007, -4.15224853846E-002, +1.67416555745E-001
+7.08283141571E+007, -3.80236834199E-002, +1.63793882978E-001
+7.10784142071E+007, -3.46127520144E-002, +1.60091312401E-001
+7.13285142571E+007, -3.12872568597E-002, +1.56559265692E-001
+7.15786143072E+007, -2.81094571823E-002, +1.53335352330E-001
+7.18287143572E+007, -2.51810669832E-002, +1.49829485007E-001
+7.20788144072E+007, -2.23754439138E-002, +1.46526569469E-001
+7.23289144572E+007, -1.96566308162E-002, +1.43468361790E-001
+7.25790145073E+007, -1.70814069106E-002, +1.40364251478E-001
+7.28291145573E+007, -1.47463591135E-002, +1.37335896699E-001
+7.30792146073E+007, -1.24359787091E-002, +1.34381957268E-001
+7.33293146573E+007, -1.02100879243E-002, +1.31409198188E-001
+7.35794147074E+007, -8.05706164342E-003, +1.28597594759E-001
+7.38295147574E+007, -6.16731933489E-003, +1.25769729955E-001
+7.40796148074E+007, -4.29128663105E-003, +1.22992910438E-001
+7.43297148574E+007, -2.34478630090E-003, +1.20342607242E-001
+7.45798149075E+007, -7.65618012920E-004, +1.17696497098E-001
+7.48299149575E+007, +8.88536065798E-004, +1.15130957616E-001
+7.50800150075E+007, +2.51365874253E-003, +1.12645479772E-001
+7.53301150575E+007, +3.88401078188E-003, +1.10020675409E-001
+7.55802151076E+007, +5.24530180884E-003, +1.07511596700E-001
+7.58303151576E+007, +6.70728887128E-003, +1.05220289135E-001
+7.60804152076E+007, +7.85715653120E-003, +1.02821106983E-001
+7.63305152576E+007, +9.07379463200E-003, +1.00519401454E-001
+7.65806153077E+007, +1.02403708488E-002, +9.82029657850E-002
+7.68307153577E+007, +1.13398855661E-002, +9.59806639737E-002
+7.70808154077E+007, +1.23071543487E-002, +9.38246082380E-002
+7.73309154577E+007, +1.32678897827E-002, +9.16959448841E-002
+7.75810155078E+007, +1.41248183275E-002, +8.95296169423E-002
+7.78311155578E+007, +1.50211583022E-002, +8.73438260851E-002
+7.80812156078E+007, +1.57880943396E-002, +8.54160798442E-002
+7.83313156578E+007, +1.65375707181E-002, +8.34427792468E-002
+7.85814157079E+007, +1.72000300858E-002, +8.14090098843E-002
+7.88315157579E+007, +1.77992298369E-002, +7.95455195082E-002
+7.90816158079E+007, +1.84563461900E-002, +7.77101321334E-002
+7.93317158579E+007, +1.91229424822E-002, +7.58337550950E-002
+7.95818159080E+007, +1.95903879284E-002, +7.40657674370E-002
+7.98319159580E+007, +2.00073483349E-002, +7.23060428849E-002
+8.00820160080E+007, +2.03690925114E-002, +7.04462527359E-002
+8.03321160580E+007, +2.09583202867E-002, +6.88921795797E-002
+8.05822161081E+007, +2.13353217452E-002, +6.71598944660E-002
+8.08323161581E+007, +2.17238723179E-002, +6.55551928779E-002
+8.10824162081E+007, +2.20889381676E-002, +6.38770929805E-002
+8.13325162581E+007, +2.24020519622E-002, +6.21835031831E-002
+8.15826163082E+007, +2.25433729895E-002, +6.07117778751E-002
+8.18327163582E+007, +2.27082904700E-002, +5.92065684848E-002
+8.20828164082E+007, +2.31101906259E-002, +5.77684017314E-002
+8.23329164582E+007, +2.32412236198E-002, +5.61636752544E-002
+8.25830165083E+007, +2.33616740138E-002, +5.48412349849E-002
+8.28331165583E+007, +2.35326374552E-002, +5.34178112967E-002
+8.30832166083E+007, +2.37843372900E-002, +5.17310476429E-002
+8.33333166583E+007, +2.38588801497E-002, +5.06030241564E-002
+8.35834167084E+007, +2.37719501780E-002, +4.91540863031E-002
+8.38335167584E+007, +2.39120608825E-002, +4.78787553637E-002
+8.40836168084E+007, +2.37737728830E-002, +4.64733431666E-002
+8.43337168584E+007, +2.39232687385E-002, +4.53459779030E-002
+8.45838169085E+007, +2.39693591579E-002, +4.39635420752E-002
+8.48339169585E+007, +2.40399827210E-002, +4.28802932174E-002
+8.50840170085E+007, +2.41569506416E-002, +4.16755576651E-002
+8.53341170585E+007, +2.38402635681E-002, +4.04287113975E-002
+8.55842171086E+007, +2.37956816309E-002, +3.93465783363E-002
+8.58343171586E+007, +2.37001250754E-002, +3.81109973906E-002
+8.60844172086E+007, +2.36942125800E-002, +3.69500563682E-002
+8.63345172586E+007, +2.35771016901E-002, +3.59973476350E-002
+8.65846173087E+007, +2.34295874630E-002, +3.49319092497E-002
+8.68347173587E+007, +2.32602651274E-002, +3.38543606577E-002
+8.70848174087E+007, +2.30617514397E-002, +3.28267570769E-002
+8.73349174587E+007, +2.30128908952E-002, +3.17692468093E-002
+8.75850175088E+007, +2.27578573176E-002, +3.08227628914E-002
+8.78351175588E+007, +2.25419711749E-002, +2.99468163339E-002
+8.80852176088E+007, +2.22350435605E-002, +2.90896505600E-002
+8.83353176588E+007, +2.21274301280E-002, +2.78816828695E-002
+8.85854177089E+007, +2.19759141534E-002, +2.70223253256E-002
+8.88355177589E+007, +2.16608288496E-002, +2.60248074125E-002
+8.90856178089E+007, +2.10585164119E-002, +2.50657835165E-002
+8.93357178589E+007, +2.11309150275E-002, +2.44637754368E-002
+8.95858179090E+007, +2.11439854837E-002, +2.32717263339E-002
+8.98359179590E+007, +2.05308595974E-002, +2.28244066111E-002
+9.00860180090E+007, +2.03957999657E-002, +2.18460578220E-002
+9.03361180590E+007, +1.99803186277E-002, +2.12687120940E-002
+9.05862181091E+007, +1.94061587834E-002, +2.07883795206E-002
+9.08363181591E+007, +1.96695154696E-002, +1.95292044729E-002
+9.10864182091E+007, +1.91044465977E-002, +1.90825369567E-002
+9.13365182591E+007, +1.85065436201E-002, +1.82203969706E-002
+9.15866183092E+007, +1.84885771575E-002, +1.75870891493E-002
+9.18367183592E+007, +1.80637933845E-002, +1.69084884726E-002
+9.20868184092E+007, +1.77642183811E-002, +1.62506927038E-002
+9.23369184592E+007, +1.73346758700E-002, +1.56392713719E-002
+9.25870185093E+007, +1.69559567036E-002, +1.50939840019E-002
+9.28371185593E+007, +1.66010955524E-002, +1.43831148219E-002
+9.30872186093E+007, +1.59791698684E-002, +1.38910038191E-002
+9.33373186593E+007, +1.59928865378E-002, +1.33372953953E-002
+9.35874187094E+007, +1.55579769908E-002, +1.25869353868E-002
+9.38375187594E+007, +1.52232224881E-002, +1.21218325641E-002
+9.40876188094E+007, +1.49376025082E-002, +1.15879217730E-002
+9.43377188594E+007, +1.45244707573E-002, +1.09131931073E-002
+9.45878189095E+007, +1.42414240835E-002, +1.01568297150E-002
+9.48379189595E+007, +1.38403286611E-002, +9.83060296564E-003
+9.50880190095E+007, +1.33491295282E-002, +9.43982331778E-003
+9.53381190595E+007, +1.30719859373E-002, +8.78253651594E-003
+9.55882191096E+007, +1.24736166505E-002, +8.51135417124E-003
+9.58383191596E+007, +1.20976086972E-002, +7.93926951824E-003
+9.60884192096E+007, +1.16385269845E-002, +7.49533155008E-003
+9.63385192596E+007, +1.23121471755E-002, +6.58687800095E-003
+9.65886193097E+007, +1.09072061856E-002, +6.54647994788E-003
+9.68387193597E+007, +1.03548502486E-002, +6.07755955829E-003
+9.70888194097E+007, +9.95618680091E-003, +5.80545371535E-003
+9.73389194597E+007, +9.45760133855E-003, +5.39980698536E-003
+9.75890195098E+007, +9.14752818984E-003, +5.04041346323E-003
+9.78391195598E+007, +8.76310559550E-003, +4.57913176691E-003
+9.80892196098E+007, +8.18363747952E-003, +4.25406631125E-003
+9.83393196598E+007, +7.77604314925E-003, +3.86854218191E-003
+9.85894197099E+007, +7.30213908218E-003, +3.58233508831E-003
+9.88395197599E+007, +6.82824454030E-003, +3.18150825014E-003
+9.90896198099E+007, +6.47210250559E-003, +2.96248712834E-003
+9.93397198599E+007, +5.92224071219E-003, +2.70503525467E-003
+9.95898199100E+007, +5.40689583082E-003, +2.33018536246E-003
+9.98399199600E+007, +5.02689672266E-003, +2.12960595685E-003
+1.00090020010E+008, +4.44416795122E-003, +1.94371963243E-003
+1.00340120060E+008, +4.03064703317E-003, +1.56187320176E-003
+1.00590220110E+008, +3.54524935598E-003, +1.39736872653E-003
+1.00840320160E+008, +3.04854010089E-003, +1.22792986035E-003
+1.01090420210E+008, +2.58806005617E-003, +1.00820312169E-003
+1.01340520260E+008, +2.11054957402E-003, +7.79334013582E-004
+1.01590620310E+008, +1.58708302540E-003, +7.03224563311E-004
+1.01840720360E+008, +1.23012613190E-003, +5.24073140590E-004
+1.02090820410E+008, +7.84082806471E-004, +2.69689917729E-004
+1.02340920460E+008, +1.83047510005E-004, +1.99887064595E-004
+1.02591020510E+008, -2.46914377573E-004, +1.68942022927E-004
+1.02841120560E+008, -6.76776088757E-004, +7.54016465246E-005
+1.03091220610E+008, -1.17128134912E-003, -3.24533780710E-005
+1.03341320660E+008, -1.63810388991E-003, -1.87239330164E-004
+1.03591420710E+008, -2.10840058452E-003, -2.52391843292E-004
+1.03841520760E+008, -2.58433868900E-003, -2.78017206131E-004
+1.04091620810E+008, -2.98398728026E-003, -3.50101906522E-004
+1.04341720860E+008, -3.39313320682E-003, -4.13247263579E-004
+1.04591820910E+008, -3.94574214130E-003, -2.92472255778E-004
+1.04841920960E+008, -4.34216690077E-003, -3.49607383443E-004
+1.05092021011E+008, -4.67457863503E-003, -4.03841941918E-004
