"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.04591820910E+008, +4.90424106473E+001, -8.07154117634E-002
+1.04841920960E+008, +4.90192870364E+001, -8.12722855179E-002
+1.05092021011E+008, +4.89789634788E+001, -6.83754705370E-002
+1.05342121061E+008, +4.89510153354E+001, -6.92995717935E-002
+1.05592221111E+008, +4.89009466785E+001, -6.51284189773E-002
+1.05842321161E+008, +4.88737918998E+001, -4.19497631239E-002
+1.06092421211E+008, +4.88369053744E+001, -3.10690549925E-002
+1.06342521261E+008, +4.88002161194E+001, -1.95061721862E-002
+1.06592621311E+008, +4.87537112724E+001, -1.39983031933E-002
+1.06842721361E+008, +4.87290966876E+001, -2.40779103846E-003
+1.07092821411E+008, +4.86958359304E+001, +6.98876749928E-003
+1.07342921461E+008, +4.86603005370E+001, +2.51869998539E-002
+1.07593021511E+008, +4.86210679190E+001, +2.67232208058E-002
+1.07843121561E+008, +4.85891005912E+001, +5.09957778793E-002
+1.08093221611E+008, +4.85510108456E+001, +6.95217118046E-002
+1.08343321661E+008, +4.85148359820E+001, +7.84235910799E-002
+1.08593421711E+008, +4.84888718516E+001, +8.89080121537E-002
+1.08843521761E+008, +4.84542196836E+001, +1.15210193351E-001
+1.09093621811E+008, +4.84171768244E+001, +1.31769501444E-001
+1.09343721861E+008, +4.83859025599E+001, +1.42858269489E-001
+1.09593821911E+008, +4.83444183840E+001, +1.73767852280E-001
+1.09843921961E+008, +4.83212948973E+001, +1.83088793757E-001
+1.10094022011E+008, +4.82877485530E+001, +2.13882606653E-001
+1.10344122061E+008, +4.82630889483E+001, +2.34696536841E-001
+1.10594222111E+008, +4.82252068675E+001, +2.50381263737E-001
+1.10844322161E+008, +4.81974062649E+001, +2.69878298105E-001
+1.11094422211E+008, +4.81699105536E+001, +2.93972279551E-001
+1.11344522261E+008, +4.81461859423E+001, +3.25368551955E-001
+1.11594622311E+008, +4.81069832313E+001, +3.49666360660E-001
+1.11844722361E+008, +4.80749240503E+001, +3.61065313745E-001
+1.12094822411E+008, +4.80475429499E+001, +3.94345103094E-001
+1.12344922461E+008, +4.80399486557E+001, +4.15763976865E-001
+1.12595022511E+008, +4.80143562586E+001, +4.44124026813E-001
+1.12845122561E+008, +4.79866323957E+001, +4.71778738761E-001
+1.13095222611E+008, +4.79545879653E+001, +5.00597315923E-001
+1.13345322661E+008, +4.79437180789E+001, +5.23377404793E-001
+1.13595422711E+008, +4.79152211747E+001, +5.69725758082E-001
+1.13845522761E+008, +4.78960216272E+001, +5.74710269857E-001
+1.14095622811E+008, +4.78654282005E+001, +6.11946121013E-001
+1.14345722861E+008, +4.78555176991E+001, +6.29074163056E-001
+1.14595822911E+008, +4.78321004801E+001, +6.63120404121E-001
+1.14845922961E+008, +4.78188010535E+001, +6.84125270556E-001
+1.15096023012E+008, +4.77935560091E+001, +7.15844557089E-001
+1.15346123062E+008, +4.77829070822E+001, +7.42814289992E-001
+1.15596223112E+008, +4.77534968314E+001, +7.62656150280E-001
+1.15846323162E+008, +4.77389615698E+001, +7.84494736002E-001
+1.16096423212E+008, +4.77259377942E+001, +8.21805966207E-001
+1.16346523262E+008, +4.76951533966E+001, +8.33072539213E-001
+1.16596623312E+008, +4.76715447829E+001, +8.64069893687E-001
+1.16846723362E+008, +4.76483338547E+001, +8.89291407369E-001
+1.17096823412E+008, +4.76297948977E+001, +9.16223843568E-001
+1.17346923462E+008, +4.76056039658E+001, +9.49695222010E-001
+1.17597023512E+008, +4.75953126858E+001, +9.83689153143E-001
+1.17847123562E+008, +4.75703400040E+001, +1.00175312881E+000
+1.18097223612E+008, +4.75378585389E+001, +1.03738773349E+000
+1.18347323662E+008, +4.75304671319E+001, +1.06948185949E+000
+1.18597423712E+008, +4.75018707766E+001, +1.09375511347E+000
+1.18847523762E+008, +4.74810091891E+001, +1.11963522810E+000
+1.19097623812E+008, +4.74613327582E+001, +1.15528375422E+000
+1.19347723862E+008, +4.74317074918E+001, +1.17635349823E+000
+1.19597823912E+008, +4.74104409955E+001, +1.21165514714E+000
+1.19847923962E+008, +4.73792711990E+001, +1.23592608959E+000
+1.20098024012E+008, +4.73451933341E+001, +1.26736031137E+000
+1.20348124062E+008, +4.73192968990E+001, +1.31413754968E+000
+1.20598224112E+008, +4.72854603679E+001, +1.34402594528E+000
+1.20848324162E+008, +4.72572228183E+001, +1.37853617194E+000
+1.21098424212E+008, +4.72236711752E+001, +1.43870444248E+000
+1.21348524262E+008, +4.71926684795E+001, +1.47562178609E+000
+1.21598624312E+008, +4.71610091176E+001, +1.52990534227E+000
+1.21848724362E+008, +4.71322315213E+001, +1.57928125283E+000
+1.22098824412E+008, +4.71094184847E+001, +1.63181897057E+000
+1.22348924462E+008, +4.70855646904E+001, +1.68845765295E+000
+1.22599024512E+008, +4.70472564956E+001, +1.75528176816E+000
+1.22849124562E+008, +4.70248160538E+001, +1.81952098585E+000
+1.23099224612E+008, +4.70105267059E+001, +1.88879769931E+000
+1.23349324662E+008, +4.69906178160E+001, +1.94788046040E+000
+1.23599424712E+008, +4.69801801398E+001, +2.01942313442E+000
+1.23849524762E+008, +4.69731893269E+001, +2.09803550162E+000
+1.24099624812E+008, +4.69626190930E+001, +2.16079344019E+000
+1.24349724862E+008, +4.69607858204E+001, +2.23855471303E+000
+1.24599824912E+008, +4.69540323718E+001, +2.30119745098E+000
+1.24849924962E+008, +4.69646156668E+001, +2.36903892158E+000
+1.25100025013E+008, +4.69695182393E+001, +2.44138640812E+000
+1.25350125063E+008, +4.69721547459E+001, +2.50529551372E+000
+1.25600225113E+008, +4.69840499954E+001, +2.56369956988E+000
+1.25850325163E+008, +4.69888955394E+001, +2.64737505380E+000
+1.26100425213E+008, +4.70098982102E+001, +2.70432096109E+000
+1.26350525263E+008, +4.70250951774E+001, +2.76950257429E+000
+1.26600625313E+008, +4.70347004266E+001, +2.82940296940E+000
+1.26850725363E+008, +4.70493811340E+001, +2.89043773865E+000
+1.27100825413E+008, +4.70604495274E+001, +2.94725105968E+000
+1.27350925463E+008, +4.70845015319E+001, +3.01913048158E+000
+1.27601025513E+008, +4.70996648475E+001, +3.08514470770E+000
+1.27851125563E+008, +4.71153620501E+001, +3.13785698742E+000
+1.28101225613E+008, +4.71347612428E+001, +3.20910038992E+000
+1.28351325663E+008, +4.71715959723E+001, +3.26407693571E+000
+1.28601425713E+008, +4.71883244966E+001, +3.32508945615E+000
+1.28851525763E+008, +4.72145269319E+001, +3.39019456227E+000
+1.29101625813E+008, +4.72489961311E+001, +3.44241963797E+000
+1.29351725863E+008, +4.72784191593E+001, +3.49161634619E+000
+1.29601825913E+008, +4.73005425294E+001, +3.54754691982E+000
+1.29851925963E+008, +4.73270522489E+001, +3.60675484314E+000
+1.30102026013E+008, +4.73578331006E+001, +3.66484410323E+000
+1.30352126063E+008, +4.73889934920E+001, +3.71001119726E+000
+1.30602226113E+008, +4.74183903467E+001, +3.76332826884E+000
+1.30852326163E+008, +4.74462166734E+001, +3.80366556039E+000
+1.31102426213E+008, +4.74723839742E+001, +3.86783301984E+000
+1.31352526263E+008, +4.75053427929E+001, +3.91232851100E+000
+1.31602626313E+008, +4.75357577124E+001, +3.96970447510E+000
+1.31852726363E+008, +4.75691941309E+001, +4.02510074935E+000
+1.32102826413E+008, +4.76062349956E+001, +4.07357374559E+000
+1.32352926463E+008, +4.76412376817E+001, +4.13218000956E+000
+1.32603026513E+008, +4.76735598064E+001, +4.17610709845E+000
+1.32853126563E+008, +4.77069137210E+001, +4.22331791282E+000
+1.33103226613E+008, +4.77424833397E+001, +4.27743316522E+000
+1.33353326663E+008, +4.77875748200E+001, +4.32550184387E+000
+1.33603426713E+008, +4.78151358207E+001, +4.37575588150E+000
+1.33853526763E+008, +4.78544706096E+001, +4.42124666318E+000
+1.34103626813E+008, +4.78984791821E+001, +4.46226266427E+000
+1.34353726863E+008, +4.79222673313E+001, +4.51773275692E+000
+1.34603826913E+008, +4.79605475486E+001, +4.56577924107E+000
+1.34853926963E+008, +4.80064361106E+001, +4.60927557432E+000
+1.35104027014E+008, +4.80425369316E+001, +4.66748160613E+000
+1.35354127064E+008, +4.80890497311E+001, +4.70994310448E+000
+1.35604227114E+008, +4.81280102463E+001, +4.76241531573E+000
+1.35854327164E+008, +4.81631529254E+001, +4.80807482524E+000
+1.36104427214E+008, +4.82149334131E+001, +4.85687280142E+000
+1.36354527264E+008, +4.82596390454E+001, +4.91123582564E+000
+1.36604627314E+008, +4.83137856055E+001, +4.94959364574E+000
+1.36854727364E+008, +4.83553036035E+001, +4.99641768471E+000
+1.37104827414E+008, +4.83985528576E+001, +5.04471155028E+000
+1.37354927464E+008, +4.84585235015E+001, +5.09783617760E+000
+1.37605027514E+008, +4.85016869404E+001, +5.13667627742E+000
+1.37855127564E+008, +4.85460675600E+001, +5.18344067392E+000
+1.38105227614E+008, +4.86073445727E+001, +5.21422899159E+000
+1.38355327664E+008, +4.86594889527E+001, +5.27249973082E+000
+1.38605427714E+008, +4.87032419854E+001, +5.30594348249E+000
+1.38855527764E+008, +4.87593138410E+001, +5.35537624112E+000
+1.39105627814E+008, +4.88156068360E+001, +5.39893317944E+000
+1.39355727864E+008, +4.88660025537E+001, +5.43468173363E+000
+1.39605827914E+008, +4.89215227681E+001, +5.48178802590E+000
+1.39855927964E+008, +4.89779940729E+001, +5.52308379458E+000
+1.40106028014E+008, +4.90423215342E+001, +5.55719946209E+000
+1.40356128064E+008, +4.90928306784E+001, +5.59565764061E+000
+1.40606228114E+008, +4.91498633513E+001, +5.63798618717E+000
+1.40856328164E+008, +4.92031495894E+001, +5.67139480771E+000
+1.41106428214E+008, +4.92719229379E+001, +5.70564734499E+000
+1.41356528264E+008, +4.93284737229E+001, +5.75360974974E+000
+1.41606628314E+008, +4.93948564680E+001, +5.79039261543E+000
+1.41856728364E+008, +4.94610593515E+001, +5.82434340971E+000
+1.42106828414E+008, +4.95225740258E+001, +5.85915581305E+000
+1.42356928464E+008, +4.95849443220E+001, +5.89465875874E+000
+1.42607028514E+008, +4.96465301651E+001, +5.93104210826E+000
+1.42857128564E+008, +4.97226052025E+001, +5.96354873564E+000
+1.43107228614E+008, +4.97820051583E+001, +5.99360616830E+000
+1.43357328664E+008, +4.98529178483E+001, +6.02164228534E+000
+1.43607428714E+008, +4.99148964650E+001, +6.05859883649E+000
+1.43857528764E+008, +4.99785899065E+001, +6.08613742572E+000
+1.44107628814E+008, +5.00607096979E+001, +6.12781236724E+000
+1.44357728864E+008, +5.01245297709E+001, +6.14594713698E+000
+1.44607828914E+008, +5.01940281310E+001, +6.17452918312E+000
+1.44857928964E+008, +5.02666252193E+001, +6.20289009075E+000
+1.45108029015E+008, +5.03384274799E+001, +6.21780934123E+000
+1.45358129065E+008, +5.04146676015E+001, +6.24556246370E+000
+1.45608229115E+008, +5.04856268038E+001, +6.27734897080E+000
+1.45858329165E+008, +5.05686862922E+001, +6.29957463067E+000
+1.46108429215E+008, +5.06384929289E+001, +6.32073741558E+000
+1.46358529265E+008, +5.07104379548E+001, +6.35022115052E+000
+1.46608629315E+008, +5.07855829517E+001, +6.35914763538E+000
+1.46858729365E+008, +5.08671042357E+001, +6.37713176469E+000
+1.47108829415E+008, +5.09510350629E+001, +6.39401324615E+000
+1.47358929465E+008, +5.10166819785E+001, +6.41891958219E+000
+1.47609029515E+008, +5.10807213430E+001, +6.43582827135E+000
+1.47859129565E+008, +5.11630529036E+001, +6.46457931572E+000
+1.48109229615E+008, +5.12454932090E+001, +6.45715273022E+000
+1.48359329665E+008, +5.13198464518E+001, +6.48176422973E+000
+1.48609429715E+008, +5.14154789989E+001, +6.47204537792E+000
+1.48859529765E+008, +5.14924984500E+001, +6.48827015795E+000
+1.49109629815E+008, +5.15680208019E+001, +6.50240558105E+000
+1.49359729865E+008, +5.16432972449E+001, +6.51862250235E+000
+1.49609829915E+008, +5.17111455775E+001, +6.53242881700E+000
+1.49859929965E+008, +5.17993294129E+001, +6.53601103910E+000
+1.50110030015E+008, +5.18852897883E+001, +6.55007806449E+000
+1.50360130065E+008, +5.19588242290E+001, +6.55983559342E+000
+1.50610230115E+008, +5.20377102486E+001, +6.56354089287E+000
+1.50860330165E+008, +5.21232647265E+001, +6.56378832468E+000
+1.51110430215E+008, +5.22006024611E+001, +6.58238010195E+000
+1.51360530265E+008, +5.22813077640E+001, +6.57803330546E+000
+1.51610630315E+008, +5.23734769968E+001, +6.57452548270E+000
+1.51860730365E+008, +5.24524278629E+001, +6.58393969730E+000
+1.52110830415E+008, +5.25321036432E+001, +6.58984683305E+000
+1.52360930465E+008, +5.26239269167E+001, +6.59194606041E+000
+1.52611030515E+008, +5.27081786406E+001, +6.59402719571E+000
+1.52861130565E+008, +5.27939381563E+001, +6.59709183192E+000
+1.53111230615E+008, +5.28793518831E+001, +6.58851331634E+000
+1.53361330665E+008, +5.29599402499E+001, +6.58805237318E+000
+1.53611430715E+008, +5.30515830440E+001, +6.59226808006E+000
+1.53861530765E+008, +5.31396825087E+001, +6.57481308676E+000
+1.54111630815E+008, +5.32262965563E+001, +6.57887621186E+000
+1.54361730865E+008, +5.33117977914E+001, +6.56234670339E+000
+1.54611830915E+008, +5.34138992134E+001, +6.56016288982E+000
+1.54861930965E+008, +5.35014941239E+001, +6.54633832703E+000
+1.55112031016E+008, +5.35937526170E+001, +6.53426438253E+000
+1.55362131066E+008, +5.36837803095E+001, +6.52444176659E+000
+1.55612231116E+008, +5.37614727220E+001, +6.51923943462E+000
+1.55862331166E+008, +5.38605078599E+001, +6.50090270969E+000
+1.56112431216E+008, +5.39546926542E+001, +6.49213610545E+000
+1.56362531266E+008, +5.40372040206E+001, +6.47613607770E+000
+1.56612631316E+008, +5.41339657152E+001, +6.45738298253E+000
+1.56862731366E+008, +5.42243176005E+001, +6.44061326899E+000
+1.57112831416E+008, +5.43278121511E+001, +6.42313280877E+000
+1.57362931466E+008, +5.44052783335E+001, +6.40449912881E+000
+1.57613031516E+008, +5.45134077081E+001, +6.38254866678E+000
+1.57863131566E+008, +5.46053544170E+001, +6.35586459158E+000
+1.58113231616E+008, +5.46999175308E+001, +6.32010518825E+000
+1.58363331666E+008, +5.48006815931E+001, +6.30088927123E+000
+1.58613431716E+008, +5.48912670954E+001, +6.26750043104E+000
+1.58863531766E+008, +5.49830627654E+001, +6.24673994531E+000
+1.59113631816E+008, +5.50900644925E+001, +6.20492002910E+000
+1.59363731866E+008, +5.51775740406E+001, +6.17270386617E+000
+1.59613831916E+008, +5.52697429438E+001, +6.13572026593E+000
+1.59863931966E+008, +5.53605217199E+001, +6.10084904744E+000
+1.60114032016E+008, +5.54596065262E+001, +6.05758453029E+000
+1.60364132066E+008, +5.55481056981E+001, +6.03447389241E+000
+1.60614232116E+008, +5.56552977316E+001, +5.98045555062E+000
+1.60864332166E+008, +5.57353424253E+001, +5.94414231853E+000
+1.61114432216E+008, +5.58327769843E+001, +5.91198115701E+000
+1.61364532266E+008, +5.59340952151E+001, +5.86040847414E+000
+1.61614632316E+008, +5.60217437994E+001, +5.81876333556E+000
+1.61864732366E+008, +5.61137691149E+001, +5.76801652051E+000
+1.62114832416E+008, +5.62122487338E+001, +5.71927848807E+000
+1.62364932466E+008, +5.63130403791E+001, +5.67900928544E+000
+1.62615032516E+008, +5.64070410075E+001, +5.62618746529E+000
+1.62865132566E+008, +5.65065121690E+001, +5.56706703084E+000
+1.63115232616E+008, +5.65908329099E+001, +5.50767151899E+000
+1.63365332666E+008, +5.66795428163E+001, +5.45352943966E+000
+1.63615432716E+008, +5.67835234681E+001, +5.39798200245E+000
+1.63865532766E+008, +5.68825170892E+001, +5.33885907920E+000
+1.64115632816E+008, +5.69616526683E+001, +5.28007151094E+000
+1.64365732866E+008, +5.70568828581E+001, +5.21756881141E+000
+1.64615832916E+008, +5.71655658633E+001, +5.14897522799E+000
+1.64865932966E+008, +5.72424007216E+001, +5.07659819994E+000
+1.65116033017E+008, +5.73427797285E+001, +5.00278794419E+000
+1.65366133067E+008, +5.74235730872E+001, +4.94333352648E+000
+1.65616233117E+008, +5.75290233917E+001, +4.87311954006E+000
+1.65866333167E+008, +5.76027856641E+001, +4.78723543971E+000
+1.66116433217E+008, +5.77000471826E+001, +4.72033481293E+000
+1.66366533267E+008, +5.77973980110E+001, +4.63737787494E+000
+1.66616633317E+008, +5.78740129055E+001, +4.56950887108E+000
+1.66866733367E+008, +5.79626215239E+001, +4.49894905299E+000
+1.67116833417E+008, +5.80476570589E+001, +4.40781006194E+000
+1.67366933467E+008, +5.81384600585E+001, +4.33283359837E+000
+1.67617033517E+008, +5.82107331924E+001, +4.24329875234E+000
+1.67867133567E+008, +5.83019258836E+001, +4.15294748379E+000
+1.68117233617E+008, +5.83864660570E+001, +4.05919399175E+000
+1.68367333667E+008, +5.84624608895E+001, +3.97088560842E+000
+1.68617433717E+008, +5.85502240300E+001, +3.88655796146E+000
+1.68867533767E+008, +5.86264802944E+001, +3.79182993407E+000
+1.69117633817E+008, +5.87092952495E+001, +3.70024723430E+000
+1.69367733867E+008, +5.87871301172E+001, +3.59612248902E+000
+1.69617833917E+008, +5.88560534471E+001, +3.49954043593E+000
+1.69867933967E+008, +5.89435365959E+001, +3.40885442185E+000
+1.70118034017E+008, +5.90126204640E+001, +3.31036981509E+000
+1.70368134067E+008, +5.90765881561E+001, +3.21494394470E+000
+1.70618234117E+008, +5.91541399195E+001, +3.09342397321E+000
+1.70868334167E+008, +5.92336485606E+001, +3.00284103413E+000
+1.71118434217E+008, +5.92942912904E+001, +2.88403895736E+000
+1.71368534267E+008, +5.93602606048E+001, +2.78051946078E+000
+1.71618634317E+008, +5.94196640412E+001, +2.68356705956E+000
+1.71868734367E+008, +5.94892091340E+001, +2.58140305054E+000
+1.72118834417E+008, +5.95505047100E+001, +2.45456946400E+000
+1.72368934467E+008, +5.96058403801E+001, +2.33522193714E+000
+1.72619034517E+008, +5.96842587364E+001, +2.22738447910E+000
+1.72869134567E+008, +5.97392442382E+001, +2.11181214847E+000
+1.73119234617E+008, +5.97865831115E+001, +1.99931666669E+000
+1.73369334667E+008, +5.98381436290E+001, +1.88000433898E+000
+1.73619434717E+008, +5.99084207210E+001, +1.75300536175E+000
+1.73869534767E+008, +5.99395896995E+001, +1.64459118595E+000
+1.74119634817E+008, +6.00087475419E+001, +1.52562404619E+000
+1.74369734867E+008, +6.00541092215E+001, +1.39984351311E+000
+1.74619834917E+008, +6.01226750576E+001, +1.27011396235E+000
+1.74869934967E+008, +6.01576512251E+001, +1.15974027261E+000
+1.75120035018E+008, +6.01881640464E+001, +1.04388013447E+000
+1.75370135068E+008, +6.02388266918E+001, +9.16128788772E-001
+1.75620235118E+008, +6.02752489717E+001, +7.91367681892E-001
+1.75870335168E+008, +6.03114180365E+001, +6.54526484450E-001
+1.76120435218E+008, +6.03614611676E+001, +5.44843552428E-001
+1.76370535268E+008, +6.03930476137E+001, +4.04934462698E-001
+1.76620635318E+008, +6.04213241102E+001, +2.73614211587E-001
+1.76870735368E+008, +6.04456337547E+001, +1.45344226963E-001
+1.77120835418E+008, +6.04763275145E+001, +1.59229572992E-002
+1.77370935468E+008, +6.05168101561E+001, -1.07372368446E-001
+1.77621035518E+008, +6.05547139637E+001, -2.43055702108E-001
+1.77871135568E+008, +6.05742341426E+001, -3.77671030453E-001
+1.78121235618E+008, +6.06005579239E+001, -5.12148525597E-001
+1.78371335668E+008, +6.06253060083E+001, -6.40582658537E-001
+1.78621435718E+008, +6.06415346576E+001, -7.59553357723E-001
+1.78871535768E+008, +6.06603958608E+001, -8.98885015904E-001
+1.79121635818E+008, +6.06933595523E+001, -1.04710872992E+000
+1.79371735868E+008, +6.07185536882E+001, -1.17541970323E+000
+1.79621835918E+008, +6.07237277512E+001, -1.32182705428E+000
+1.79871935968E+008, +6.07346542089E+001, -1.44646314885E+000
+1.80122036018E+008, +6.07479286856E+001, -1.58520186020E+000
+1.80372136068E+008, +6.07646395752E+001, -1.72392218443E+000
+1.80622236118E+008, +6.07841917783E+001, -1.86024762663E+000
+1.80872336168E+008, +6.07816373910E+001, -2.00342772814E+000
+1.81122436218E+008, +6.07858413242E+001, -2.15241192193E+000
+1.81372536268E+008, +6.08096991323E+001, -2.27918930453E+000
+1.81622636318E+008, +6.08139689304E+001, -2.43176278869E+000
+1.81872736368E+008, +6.07935166069E+001, -2.56730490111E+000
+1.82122836418E+008, +6.08126620378E+001, -2.72384254844E+000
+1.82372936468E+008, +6.07938554969E+001, -2.85167625473E+000
+1.82623036518E+008, +6.08197351424E+001, -3.00404842636E+000
+1.82873136568E+008, +6.07849092794E+001, -3.15925001277E+000
+1.83123236618E+008, +6.07725842157E+001, -3.30979796152E+000
+1.83373336668E+008, +6.07670960383E+001, -3.45289440750E+000
+1.83623436718E+008, +6.07481226644E+001, -3.59471635951E+000
+1.83873536768E+008, +6.07335218427E+001, -3.74547491152E+000
+1.84123636818E+008, +6.07031742617E+001, -3.89506147332E+000
+1.84373736868E+008, +6.06907647042E+001, -4.02831978800E+000
+1.84623836918E+008, +6.06574682924E+001, -4.19591150299E+000
+1.84873936968E+008, +6.06475449023E+001, -4.33044764111E+000
+1.85124037019E+008, +6.05962193527E+001, -4.46351311650E+000
+1.85374137069E+008, +6.05793879756E+001, -4.62814160463E+000
+1.85624237119E+008, +6.05470411939E+001, -4.77573584848E+000
+1.85874337169E+008, +6.05069806052E+001, -4.92133168510E+000
+1.86124437219E+008, +6.04707664146E+001, -5.05553740269E+000
+1.86374537269E+008, +6.04267605628E+001, -5.22328575822E+000
+1.86624637319E+008, +6.03959857775E+001, -5.34967928418E+000
+1.86874737369E+008, +6.03342063369E+001, -5.51389386445E+000
+1.87124837419E+008, +6.03078742923E+001, -5.64585713384E+000
+1.87374937469E+008, +6.02610522452E+001, -5.79692638640E+000
+1.87625037519E+008, +6.02101931818E+001, -5.92738023730E+000
+1.87875137569E+008, +6.01519961862E+001, -6.08867634389E+000
+1.88125237619E+008, +6.00660594305E+001, -6.23674959533E+000
+1.88375337669E+008, +6.00311326514E+001, -6.37279537442E+000
+1.88625437719E+008, +5.99754267021E+001, -6.51576092325E+000
+1.88875537769E+008, +5.99171778373E+001, -6.65261241565E+000
+1.89125637819E+008, +5.98293732982E+001, -6.80137754808E+000
+1.89375737869E+008, +5.97749603743E+001, -6.93909360750E+000
+1.89625837919E+008, +5.97186999783E+001, -7.08468051095E+000
+1.89875937969E+008, +5.96476977825E+001, -7.22104411592E+000
+1.90126038019E+008, +5.95501222684E+001, -7.34878463109E+000
+1.90376138069E+008, +5.94880925366E+001, -7.51024808626E+000
+1.90626238119E+008, +5.93904244355E+001, -7.62407837043E+000
+1.90876338169E+008, +5.93210601811E+001, -7.76531671046E+000
+1.91126438219E+008, +5.92251373188E+001, -7.89328007404E+000
+1.91376538269E+008, +5.91695400569E+001, -8.03047988264E+000
+1.91626638319E+008, +5.90826816462E+001, -8.14519327364E+000
+1.91876738369E+008, +5.89932708608E+001, -8.28193761047E+000
+1.92126838419E+008, +5.89030097687E+001, -8.41164895996E+000
+1.92376938469E+008, +5.88254937463E+001, -8.54124778227E+000
+1.92627038519E+008, +5.87340491046E+001, -8.67619076930E+000
+1.92877138569E+008, +5.86382267756E+001, -8.80154934284E+000
+1.93127238619E+008, +5.85469889305E+001, -8.93040024651E+000
+1.93377338669E+008, +5.84681040789E+001, -9.04509481664E+000
+1.93627438719E+008, +5.83629197687E+001, -9.17034884013E+000
+1.93877538769E+008, +5.82402327845E+001, -9.29409246347E+000
+1.94127638819E+008, +5.81578466997E+001, -9.39541459118E+000
+1.94377738869E+008, +5.80655318872E+001, -9.53163173677E+000
+1.94627838919E+008, +5.79529302950E+001, -9.65458426641E+000
+1.94877938969E+008, +5.78368144664E+001, -9.77449053199E+000
+1.95128039020E+008, +5.77298170621E+001, -9.89327410777E+000
+1.95378139070E+008, +5.76204377309E+001, -1.00143268767E+001
+1.95628239120E+008, +5.75096351712E+001, -1.01213885753E+001
+1.95878339170E+008, +5.73741999673E+001, -1.02407842629E+001
+1.96128439220E+008, +5.73032215245E+001, -1.03535707301E+001
+1.96378539270E+008, +5.71723696341E+001, -1.04601927028E+001
+1.96628639320E+008, +5.70521185711E+001, -1.05875829170E+001
+1.96878739370E+008, +5.69317515427E+001, -1.06755697083E+001
+1.97128839420E+008, +5.68058304493E+001, -1.07883822170E+001
+1.97378939470E+008, +5.66718603070E+001, -1.08897320579E+001
+1.97629039520E+008, +5.65604663450E+001, -1.09880765200E+001
+1.97879139570E+008, +5.64282850205E+001, -1.10867050885E+001
+1.98129239620E+008, +5.63004987962E+001, -1.11960906611E+001
+1.98379339670E+008, +5.61916580870E+001, -1.13023027845E+001
+1.98629439720E+008, +5.60348852215E+001, -1.13832474145E+001
+1.98879539770E+008, +5.59105391295E+001, -1.14919512394E+001
+1.99129639820E+008, +5.57709443432E+001, -1.15728483678E+001
+1.99379739870E+008, +5.56559681215E+001, -1.16616558764E+001
+1.99629839920E+008, +5.55084620466E+001, -1.17444822535E+001
+1.99879939970E+008, +5.53645003625E+001, -1.18320228776E+001
+2.00130040020E+008, +5.52255958092E+001, -1.19521669642E+001
+2.00380140070E+008, +5.50936168824E+001, -1.20043096401E+001
+2.00630240120E+008, +5.49548381687E+001, -1.21015765399E+001
+2.00880340170E+008, +5.48130087047E+001, -1.21792075273E+001
+2.01130440220E+008, +5.46682555452E+001, -1.22873432080E+001
+2.01380540270E+008, +5.45141435827E+001, -1.23599026528E+001
+2.01630640320E+008, +5.43693227375E+001, -1.24306965373E+001
+2.01880740370E+008, +5.42011440021E+001, -1.25299869521E+001
+2.02130840420E+008, +5.40583700665E+001, -1.25948729880E+001
+2.02380940470E+008, +5.39067963264E+001, -1.26566576246E+001
+2.02631040520E+008, +5.37594103269E+001, -1.27449529322E+001
+2.02881140570E+008, +5.35752562438E+001, -1.28027419347E+001
+2.03131240620E+008, +5.34378900387E+001, -1.28760060626E+001
+2.03381340670E+008, +5.32631357949E+001, -1.29353686570E+001
+2.03631440720E+008, +5.31037374551E+001, -1.29793364053E+001
+2.03881540770E+008, +5.29399247199E+001, -1.30366583035E+001
+2.04131640820E+008, +5.27771934958E+001, -1.31002795440E+001
+2.04381740870E+008, +5.26133950107E+001, -1.31524613370E+001
+2.04631840920E+008, +5.24455173711E+001, -1.31950718748E+001
+2.04881940970E+008, +5.22755431936E+001, -1.32417854892E+001
+2.05132041021E+008, +5.21101950918E+001, -1.32803017169E+001
+2.05382141071E+008, +5.19431605284E+001, -1.33348626128E+001
+2.05632241121E+008, +5.17617888228E+001, -1.33563211792E+001
+2.05882341171E+008, +5.16012517614E+001, -1.33856985207E+001
+2.06132441221E+008, +5.14368796458E+001, -1.34195559900E+001
+2.06382541271E+008, +5.12722059747E+001, -1.34453771804E+001
+2.06632641321E+008, +5.11047420309E+001, -1.34623939945E+001
+2.06882741371E+008, +5.09399554159E+001, -1.34854036832E+001
+2.07132841421E+008, +5.07729542045E+001, -1.35062592892E+001
+2.07382941471E+008, +5.06134011315E+001, -1.35214577518E+001
+2.07633041521E+008, +5.04451081921E+001, -1.35485644904E+001
+2.07883141571E+008, +5.02939587293E+001, -1.35553709752E+001
+2.08133241621E+008, +5.01276747297E+001, -1.35690611139E+001
+2.08383341671E+008, +4.99712019515E+001, -1.35775158733E+001
+2.08633441721E+008, +4.98048237397E+001, -1.35788909027E+001
+2.08883541771E+008, +4.96595230264E+001, -1.35920707179E+001
+2.09133641821E+008, +4.94897625483E+001, -1.35866578009E+001
+2.09383741871E+008, +4.93315884492E+001, -1.35907988778E+001
+2.09633841921E+008, +4.91714086373E+001, -1.35971570386E+001
+2.09883941971E+008, +4.90155752998E+001, -1.35990849564E+001
+2.10134042021E+008, +4.88615148150E+001, -1.35926141134E+001
