"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.10584042021E+007, +3.89170572036E-002, +2.61885847797E-002
+2.13085042521E+007, +3.96224762328E-002, +2.61129044431E-002
+2.15586043022E+007, +4.05483416386E-002, +2.59673597055E-002
+2.18087043522E+007, +4.14709076092E-002, +2.58823425165E-002
+2.20588044022E+007, +4.23335575209E-002, +2.57541258522E-002
+2.23089044522E+007, +4.31949683688E-002, +2.55912049311E-002
+2.25590045023E+007, +4.41133174807E-002, +2.53417645784E-002
+2.28091045523E+007, +4.49535775638E-002, +2.52470489818E-002
+2.30592046023E+007, +4.58962622427E-002, +2.50817169977E-002
+2.33093046523E+007, +4.68959647815E-002, +2.48456382101E-002
+2.35594047024E+007, +4.77047572473E-002, +2.46532145461E-002
+2.38095047524E+007, +4.87021202772E-002, +2.43758259347E-002
+2.40596048024E+007, +4.95525192770E-002, +2.40661452083E-002
+2.43097048524E+007, +5.05866116990E-002, +2.38477677758E-002
+2.45598049025E+007, +5.15651338173E-002, +2.35516136953E-002
+2.48099049525E+007, +5.25262944134E-002, +2.32390213250E-002
+2.50600050025E+007, +5.34270617191E-002, +2.28859816670E-002
+2.53101050525E+007, +5.44732915812E-002, +2.25934203086E-002
+2.55602051026E+007, +5.53422482741E-002, +2.21879617885E-002
+2.58103051526E+007, +5.64153018777E-002, +2.19372259057E-002
+2.60604052026E+007, +5.73940531479E-002, +2.15451320067E-002
+2.63105052526E+007, +5.84628104520E-002, +2.10667727467E-002
+2.65606053027E+007, +5.93265834021E-002, +2.06412802935E-002
+2.68107053527E+007, +6.04237439072E-002, +2.02130123173E-002
+2.70608054027E+007, +6.14583224428E-002, +1.97081595564E-002
+2.73109054527E+007, +6.24117289583E-002, +1.91080889689E-002
+2.75610055028E+007, +6.34107414605E-002, +1.87070020631E-002
+2.78111055528E+007, +6.44605479258E-002, +1.81857072316E-002
+2.80612056028E+007, +6.55969850967E-002, +1.75398365443E-002
+2.83113056528E+007, +6.65761683421E-002, +1.70138090477E-002
+2.85614057029E+007, +6.76331725897E-002, +1.64301215862E-002
+2.88115057529E+007, +6.86564551786E-002, +1.57875816557E-002
+2.90616058029E+007, +6.96771223867E-002, +1.51350642201E-002
+2.93117058529E+007, +7.07633121515E-002, +1.44426784044E-002
+2.95618059030E+007, +7.18056959655E-002, +1.37983520130E-002
+2.98119059530E+007, +7.29749641001E-002, +1.31296273523E-002
+3.00620060030E+007, +7.39774413806E-002, +1.23536811494E-002
+3.03121060530E+007, +7.50762584582E-002, +1.16620293963E-002
+3.05622061031E+007, +7.61130107349E-002, +1.08793008628E-002
+3.08123061531E+007, +7.72245890441E-002, +1.01298444243E-002
+3.10624062031E+007, +7.83038804815E-002, +9.23696893445E-003
+3.13125062531E+007, +7.94320278282E-002, +8.31233992173E-003
+3.15626063032E+007, +8.05216351457E-002, +7.52103303282E-003
+3.18127063532E+007, +8.15143028018E-002, +6.60685848734E-003
+3.20628064032E+007, +8.25740053600E-002, +5.67279540920E-003
+3.23129064532E+007, +8.37709796022E-002, +4.64663065869E-003
+3.25630065033E+007, +8.49103655814E-002, +3.62727810744E-003
+3.28131065533E+007, +8.59921791985E-002, +2.70955499592E-003
+3.30632066033E+007, +8.70837822576E-002, +1.60263059909E-003
+3.33133066533E+007, +8.81897727527E-002, +6.10452269301E-004
+3.35634067034E+007, +8.93503745803E-002, -5.74398129060E-004
+3.38135067534E+007, +9.04288196233E-002, -1.64322274159E-003
+3.40636068034E+007, +9.15545434658E-002, -2.80685878270E-003
+3.43137068534E+007, +9.27286432757E-002, -3.91963446812E-003
+3.45638069035E+007, +9.38051925990E-002, -5.09135999392E-003
+3.48139069535E+007, +9.48349081999E-002, -6.50420298484E-003
+3.50640070035E+007, +9.60680675460E-002, -7.68366947474E-003
+3.53141070535E+007, +9.72209451701E-002, -9.03803099233E-003
+3.55642071036E+007, +9.82871390542E-002, -1.03836982799E-002
+3.58143071536E+007, +9.94977131486E-002, -1.16544320377E-002
+3.60644072036E+007, +1.00707739807E-001, -1.31534345517E-002
+3.63145072536E+007, +1.01728182382E-001, -1.46191571585E-002
+3.65646073037E+007, +1.02897979488E-001, -1.60918394443E-002
+3.68147073537E+007, +1.04116252118E-001, -1.76652486788E-002
+3.70648074037E+007, +1.05225489673E-001, -1.92135449738E-002
+3.73149074537E+007, +1.06442772988E-001, -2.08435609077E-002
+3.75650075038E+007, +1.07473706192E-001, -2.24358031754E-002
+3.78151075538E+007, +1.08816073542E-001, -2.41350653721E-002
+3.80652076038E+007, +1.09747512690E-001, -2.59459390384E-002
+3.83153076538E+007, +1.10923326374E-001, -2.77004616403E-002
+3.85654077039E+007, +1.12116078289E-001, -2.95863006413E-002
+3.88155077539E+007, +1.13299294004E-001, -3.13989241750E-002
+3.90656078039E+007, +1.14438615464E-001, -3.32779205646E-002
+3.93157078539E+007, +1.15581548806E-001, -3.52636512425E-002
+3.95658079040E+007, +1.16710932499E-001, -3.72834215790E-002
+3.98159079540E+007, +1.17825788374E-001, -3.92985479519E-002
+4.00660080040E+007, +1.19015569892E-001, -4.15343235366E-002
+4.03161080540E+007, +1.20087153416E-001, -4.36556830443E-002
+4.05662081041E+007, +1.21273559366E-001, -4.58599962236E-002
+4.08163081541E+007, +1.22435477192E-001, -4.83292034160E-002
+4.10664082041E+007, +1.23566701081E-001, -5.05440431195E-002
+4.13165082541E+007, +1.24759636636E-001, -5.30265219253E-002
+4.15666083042E+007, +1.25834046243E-001, -5.54014236289E-002
+4.18167083542E+007, +1.26982017539E-001, -5.80000927245E-002
+4.20668084042E+007, +1.28152349013E-001, -6.06163441889E-002
+4.23169084542E+007, +1.29195238304E-001, -6.34271068428E-002
+4.25670085043E+007, +1.30391203697E-001, -6.62475365582E-002
+4.28171085543E+007, +1.31443198950E-001, -6.90612214811E-002
+4.30672086043E+007, +1.32486901051E-001, -7.19413862558E-002
+4.33173086543E+007, +1.33714603829E-001, -7.49204125809E-002
+4.35674087044E+007, +1.34784657696E-001, -7.81333478843E-002
+4.38175087544E+007, +1.35808589880E-001, -8.12999455295E-002
+4.40676088044E+007, +1.37037668658E-001, -8.46992367396E-002
+4.43177088544E+007, +1.38003111160E-001, -8.80402905310E-002
+4.45678089045E+007, +1.39098091684E-001, -9.15062703543E-002
+4.48179089545E+007, +1.40130301799E-001, -9.51813977577E-002
+4.50680090045E+007, +1.41093324851E-001, -9.89273555244E-002
+4.53181090545E+007, +1.42176405065E-001, -1.02762859599E-001
+4.55682091046E+007, +1.43207008449E-001, -1.06782290585E-001
+4.58183091546E+007, +1.44091707130E-001, -1.10809384972E-001
+4.60684092046E+007, +1.45107629315E-001, -1.15097433919E-001
+4.63185092546E+007, +1.46069214321E-001, -1.19454630449E-001
+4.65686093047E+007, +1.46979261680E-001, -1.24072034919E-001
+4.68187093547E+007, +1.47949868265E-001, -1.28763783148E-001
+4.70688094047E+007, +1.48653626560E-001, -1.33674050219E-001
+4.73189094547E+007, +1.49435378100E-001, -1.38710177676E-001
+4.75690095048E+007, +1.50252476383E-001, -1.43891373863E-001
+4.78191095548E+007, +1.51010443426E-001, -1.49401994494E-001
+4.80692096048E+007, +1.51623983259E-001, -1.55150747020E-001
+4.83193096548E+007, +1.52285116015E-001, -1.60992406599E-001
+4.85694097049E+007, +1.52735315452E-001, -1.67085866950E-001
+4.88195097549E+007, +1.53384271928E-001, -1.73550500534E-001
+4.90696098049E+007, +1.53794442406E-001, -1.80194278160E-001
+4.93197098549E+007, +1.53928178655E-001, -1.87142121713E-001
+4.95698099050E+007, +1.54243495240E-001, -1.94410478512E-001
+4.98199099550E+007, +1.54293868567E-001, -2.02028583463E-001
+5.00700100050E+007, +1.54193726542E-001, -2.09947472840E-001
+5.03201100550E+007, +1.53816936790E-001, -2.18218257928E-001
+5.05702101051E+007, +1.53587611955E-001, -2.26885939618E-001
+5.08203101551E+007, +1.53071271587E-001, -2.36045604530E-001
+5.10704102051E+007, +1.52122953396E-001, -2.45521038844E-001
+5.13205102551E+007, +1.51059831293E-001, -2.55735473015E-001
+5.15706103052E+007, +1.49721971389E-001, -2.66416707831E-001
+5.18207103552E+007, +1.47949848170E-001, -2.77461509473E-001
+5.20708104052E+007, +1.45774351324E-001, -2.89183396421E-001
+5.23209104552E+007, +1.43360580449E-001, -3.01562117082E-001
+5.25710105053E+007, +1.40213078828E-001, -3.14624914166E-001
+5.28211105553E+007, +1.36773080871E-001, -3.28373876697E-001
+5.30712106053E+007, +1.32319147781E-001, -3.43062149141E-001
+5.33213106553E+007, +1.27207146827E-001, -3.58313380745E-001
+5.35714107054E+007, +1.21124815185E-001, -3.74797652903E-001
+5.38215107554E+007, +1.14023378408E-001, -3.91970552240E-001
+5.40716108054E+007, +1.05385372464E-001, -4.10052226582E-001
+5.43217108554E+007, +9.54840586603E-002, -4.29381654718E-001
+5.45718109055E+007, +8.37812088941E-002, -4.49419287265E-001
+5.48219109555E+007, +6.99825890846E-002, -4.70701173276E-001
+5.50720110055E+007, +5.39009038060E-002, -4.92682242546E-001
+5.53221110555E+007, +3.50829324740E-002, -5.15735618417E-001
+5.55722111056E+007, +1.27560945994E-002, -5.39583085741E-001
+5.58223111556E+007, -1.32617771064E-002, -5.63541413455E-001
+5.60724112056E+007, -4.33943177660E-002, -5.87825124173E-001
+5.63225112556E+007, -7.86943874207E-002, -6.11149959041E-001
+5.65726113057E+007, -1.19570087825E-001, -6.32963711102E-001
+5.68227113557E+007, -1.66586615260E-001, -6.52786925171E-001
+5.70728114057E+007, -2.20024723434E-001, -6.68326395525E-001
+5.73229114557E+007, -2.79839055667E-001, -6.78415406823E-001
+5.75730115058E+007, -3.46282509186E-001, -6.80202943103E-001
+5.78231115558E+007, -4.17346121161E-001, -6.72568997838E-001
+5.80732116058E+007, -4.91424640705E-001, -6.52244666786E-001
+5.83233116558E+007, -5.65751159979E-001, -6.18385324178E-001
+5.85734117059E+007, -6.36344634290E-001, -5.70027600434E-001
+5.88235117559E+007, -6.98985216517E-001, -5.06958580655E-001
+5.90736118059E+007, -7.50159272254E-001, -4.32390912286E-001
+5.93237118559E+007, -7.85994072523E-001, -3.49570612073E-001
+5.95738119060E+007, -8.05533192469E-001, -2.63220462336E-001
+5.98239119560E+007, -8.09168549047E-001, -1.77389072253E-001
+6.00740120060E+007, -7.98273593074E-001, -9.63210539437E-002
+6.03241120560E+007, -7.75702504514E-001, -2.27276662035E-002
+6.05742121061E+007, -7.44013381772E-001, +4.17912590516E-002
+6.08243121561E+007, -7.06732395380E-001, +9.69437320154E-002
+6.10744122061E+007, -6.65802790325E-001, +1.42361954675E-001
+6.13245122561E+007, -6.23661033687E-001, +1.78849674598E-001
+6.15746123062E+007, -5.81503740393E-001, +2.07870847121E-001
+6.18247123562E+007, -5.40678688875E-001, +2.30519384598E-001
+6.20748124062E+007, -5.01644925595E-001, +2.47121791366E-001
+6.23249124562E+007, -4.64825938304E-001, +2.59118658419E-001
+6.25750125063E+007, -4.30657226958E-001, +2.67607731915E-001
+6.28251125563E+007, -3.98692844795E-001, +2.72941863987E-001
+6.30752126063E+007, -3.69092544641E-001, +2.75964737104E-001
+6.33253126563E+007, -3.41881821640E-001, +2.77154192773E-001
+6.35754127064E+007, -3.16999721605E-001, +2.76601708062E-001
+6.38255127564E+007, -2.93859320426E-001, +2.75073796797E-001
+6.40756128064E+007, -2.72722084596E-001, +2.72526841871E-001
+6.43257128564E+007, -2.53295409177E-001, +2.69651337100E-001
+6.45758129065E+007, -2.35184520165E-001, +2.65727220955E-001
+6.48259129565E+007, -2.18775728479E-001, +2.61708809834E-001
+6.50760130065E+007, -2.03303807677E-001, +2.57264007207E-001
+6.53261130565E+007, -1.89093079208E-001, +2.52701699988E-001
+6.55762131066E+007, -1.75821108472E-001, +2.48047485388E-001
+6.58263131566E+007, -1.63753953064E-001, +2.43127464876E-001
+6.60764132066E+007, -1.52479073236E-001, +2.38244469585E-001
+6.63265132566E+007, -1.41883305264E-001, +2.33341130556E-001
+6.65766133067E+007, -1.32159295870E-001, +2.28364275048E-001
+6.68267133567E+007, -1.23047486830E-001, +2.23543719450E-001
+6.70768134067E+007, -1.14658465938E-001, +2.18806291725E-001
+6.73269134567E+007, -1.06577590660E-001, +2.14076580923E-001
+6.75770135068E+007, -9.90995954242E-002, +2.09334683962E-001
+6.78271135568E+007, -9.21477587506E-002, +2.04768252168E-001
+6.80772136068E+007, -8.56335255406E-002, +2.00339182415E-001
+6.83273136568E+007, -7.95223288273E-002, +1.95891116055E-001
+6.85774137069E+007, -7.35787527205E-002, +1.91488925785E-001
+6.88275137569E+007, -6.81780933133E-002, +1.87358912647E-001
+6.90776138069E+007, -6.30526986740E-002, +1.83186293026E-001
+6.93277138569E+007, -5.83404471851E-002, +1.79101582455E-001
+6.95778139070E+007, -5.37013362941E-002, +1.75060163461E-001
+6.98279139570E+007, -4.95255933599E-002, +1.71241676184E-001
+7.00780140070E+007, -4.54866565949E-002, +1.67386696783E-001
+7.03281140570E+007, -4.17453501543E-002, +1.63646517917E-001
+7.05782141071E+007, -3.81671986931E-002, +1.60053063674E-001
+7.08283141571E+007, -3.47582460373E-002, +1.56578965893E-001
+7.10784142071E+007, -3.15474591529E-002, +1.53046553204E-001
+7.13285142571E+007, -2.84908245371E-002, +1.49760459101E-001
+7.15786143072E+007, -2.56521332010E-002, +1.46579431072E-001
+7.18287143572E+007, -2.29662714556E-002, +1.43340641146E-001
+7.20788144072E+007, -2.02725654739E-002, +1.40232033894E-001
+7.23289144572E+007, -1.77742680088E-002, +1.37355401430E-001
+7.25790145073E+007, -1.53607358809E-002, +1.34325782292E-001
+7.28291145573E+007, -1.31860826160E-002, +1.31497552125E-001
+7.30792146073E+007, -1.09309677631E-002, +1.28581794304E-001
+7.33293146573E+007, -8.86106497819E-003, +1.25749822367E-001
+7.35794147074E+007, -6.96343937716E-003, +1.23028994338E-001
+7.38295147574E+007, -5.00359044281E-003, +1.20319943694E-001
+7.40796148074E+007, -3.37806848259E-003, +1.17658926995E-001
+7.43297148574E+007, -1.54933327614E-003, +1.15111949899E-001
+7.45798149075E+007, +5.45789207270E-005, +1.12620798198E-001
+7.48299149575E+007, +1.55279977764E-003, +1.10080588779E-001
+7.50800150075E+007, +3.05542640601E-003, +1.07721844257E-001
+7.53301150575E+007, +4.36769515701E-003, +1.05301368617E-001
+7.55802151076E+007, +5.64027619336E-003, +1.02842776078E-001
+7.58303151576E+007, +6.89614888568E-003, +1.00718119009E-001
+7.60804152076E+007, +8.10411912029E-003, +9.83781619446E-002
+7.63305152576E+007, +9.24309973599E-003, +9.61508585661E-002
+7.65806153077E+007, +1.02839285841E-002, +9.38938661280E-002
+7.68307153577E+007, +1.12445792987E-002, +9.17603722875E-002
+7.70808154077E+007, +1.23058602784E-002, +8.96692967745E-002
+7.73309154577E+007, +1.30838308961E-002, +8.75950509259E-002
+7.75810155078E+007, +1.40182509760E-002, +8.54517489383E-002
+7.78311155578E+007, +1.46951818954E-002, +8.35102928719E-002
+7.80812156078E+007, +1.55408305298E-002, +8.16272827745E-002
+7.83313156578E+007, +1.61621121419E-002, +7.97382447211E-002
+7.85814157079E+007, +1.67737855316E-002, +7.76594237177E-002
+7.88315157579E+007, +1.73328345744E-002, +7.59938202469E-002
+7.90816158079E+007, +1.79134859994E-002, +7.41381160916E-002
+7.93317158579E+007, +1.85038893487E-002, +7.23155574161E-002
+7.95818159080E+007, +1.89043018798E-002, +7.06115395397E-002
+7.98319159580E+007, +1.94200130069E-002, +6.89236366464E-002
+8.00820160080E+007, +1.98630795920E-002, +6.72414046204E-002
+8.03321160580E+007, +2.02747494248E-002, +6.55694928713E-002
+8.05822161081E+007, +2.05670891423E-002, +6.40118739993E-002
+8.08323161581E+007, +2.09437176968E-002, +6.23173147871E-002
+8.10824162081E+007, +2.11922726008E-002, +6.08391728451E-002
+8.13325162581E+007, +2.14433541194E-002, +5.91901485098E-002
+8.15826163082E+007, +2.16935004645E-002, +5.77129788984E-002
+8.18327163582E+007, +2.19679401188E-002, +5.62264467050E-002
+8.20828164082E+007, +2.21053804211E-002, +5.48447369544E-002
+8.23329164582E+007, +2.22807238167E-002, +5.34574387625E-002
+8.25830165083E+007, +2.24158754855E-002, +5.20123207966E-002
+8.28331165583E+007, +2.25818322935E-002, +5.05950955129E-002
+8.30832166083E+007, +2.26271359593E-002, +4.95144850440E-002
+8.33333166583E+007, +2.27563844064E-002, +4.79334748047E-002
+8.35834167084E+007, +2.27547750239E-002, +4.66730205028E-002
+8.38335167584E+007, +2.29689971927E-002, +4.53752372891E-002
+8.40836168084E+007, +2.26929978654E-002, +4.40170815935E-002
+8.43337168584E+007, +2.30067899414E-002, +4.29626760423E-002
+8.45838169085E+007, +2.28819422027E-002, +4.17142928818E-002
+8.48339169585E+007, +2.29022209386E-002, +4.05149278448E-002
+8.50840170085E+007, +2.28238124589E-002, +3.94165023054E-002
+8.53341170585E+007, +2.27577295178E-002, +3.81747019696E-002
+8.55842171086E+007, +2.25551754028E-002, +3.71031720822E-002
+8.58343171586E+007, +2.24189370484E-002, +3.58499490248E-002
+8.60844172086E+007, +2.24220788552E-002, +3.49559396483E-002
+8.63345172586E+007, +2.22657059163E-002, +3.39179082657E-002
+8.65846173087E+007, +2.20808996633E-002, +3.28079811771E-002
+8.68347173587E+007, +2.20553417601E-002, +3.17797181102E-002
+8.70848174087E+007, +2.17949978766E-002, +3.08163839598E-002
+8.73349174587E+007, +2.16850587759E-002, +2.98066939138E-002
+8.75850175088E+007, +2.13297553458E-002, +2.88673173961E-002
+8.78351175588E+007, +2.12863537887E-002, +2.80594939772E-002
+8.80852176088E+007, +2.11621590773E-002, +2.71948364412E-002
+8.83353176588E+007, +2.08476118274E-002, +2.61009209823E-002
+8.85854177089E+007, +2.04824216996E-002, +2.51952416751E-002
+8.88355177589E+007, +2.01813993569E-002, +2.43160197323E-002
+8.90856178089E+007, +2.02763644419E-002, +2.36430317310E-002
+8.93357178589E+007, +1.96508774265E-002, +2.26022639244E-002
+8.95858179090E+007, +1.94855277651E-002, +2.20714406951E-002
+8.98359179590E+007, +1.91232611160E-002, +2.11636006785E-002
+9.00860180090E+007, +1.87152981183E-002, +2.03406918215E-002
+9.03361180590E+007, +1.86277056215E-002, +1.96072383594E-002
+9.05862181091E+007, +1.80870963140E-002, +1.91227184037E-002
+9.08363181591E+007, +1.74197630623E-002, +1.82562807274E-002
+9.10864182091E+007, +1.75804671130E-002, +1.73970017299E-002
+9.13365182591E+007, +1.83052272054E-002, +1.73343769881E-002
+9.15866183092E+007, +1.68885344742E-002, +1.62251700127E-002
+9.18367183592E+007, +1.64973051958E-002, +1.55489764793E-002
+9.20868184092E+007, +1.61139942429E-002, +1.48718044195E-002
+9.23369184592E+007, +1.58936811117E-002, +1.41817599655E-002
+9.25870185093E+007, +1.54589120830E-002, +1.36649361384E-002
+9.28371185593E+007, +1.51508462912E-002, +1.31849122795E-002
+9.30872186093E+007, +1.50710955203E-002, +1.26563582931E-002
+9.33373186593E+007, +1.43955950786E-002, +1.20025728899E-002
+9.35874187094E+007, +1.40190466482E-002, +1.14854478937E-002
+9.38375187594E+007, +1.36629792894E-002, +1.09170090319E-002
+9.40876188094E+007, +1.33633974151E-002, +1.03378231977E-002
+9.43377188594E+007, +1.29093219469E-002, +9.85131082081E-003
+9.45878189095E+007, +1.25845146788E-002, +9.41412780640E-003
+9.48379189595E+007, +1.22592707686E-002, +8.76658245242E-003
+9.50880190095E+007, +1.18648842647E-002, +8.28760802424E-003
+9.53381190595E+007, +1.13956022761E-002, +7.93573127928E-003
+9.55882191096E+007, +1.12498389360E-002, +7.34093685714E-003
+9.58383191596E+007, +1.05241928394E-002, +6.87486904189E-003
+9.60884192096E+007, +1.00699591946E-002, +6.53718018261E-003
+9.63385192596E+007, +9.32932631742E-003, +6.98374893496E-003
+9.65886193097E+007, +9.34418199367E-003, +5.70700228075E-003
+9.68387193597E+007, +8.80210049783E-003, +5.34174685448E-003
+9.70888194097E+007, +8.38973403750E-003, +4.93128398080E-003
+9.73389194597E+007, +8.16836301152E-003, +4.65556333686E-003
+9.75890195098E+007, +7.50065961555E-003, +4.15969934530E-003
+9.78391195598E+007, +7.08246368005E-003, +3.82793130897E-003
+9.80892196098E+007, +6.71796408577E-003, +3.58464670837E-003
+9.83393196598E+007, +6.11739160586E-003, +3.18252231734E-003
+9.85894197099E+007, +5.67842320581E-003, +2.92102582174E-003
+9.88395197599E+007, +5.22591188502E-003, +2.54650113498E-003
+9.90896198099E+007, +4.79660707929E-003, +2.32532223831E-003
+9.93397198599E+007, +4.30870011708E-003, +2.04110601368E-003
+9.95898199100E+007, +3.73113203474E-003, +1.71118269061E-003
+9.98399199600E+007, +3.28037817169E-003, +1.45214623449E-003
+1.00090020010E+008, +2.83700006303E-003, +1.23713712435E-003
+1.00340120060E+008, +2.34729349810E-003, +1.12371956507E-003
+1.00590220110E+008, +1.90358996006E-003, +7.99914113458E-004
+1.00840320160E+008, +1.43116143970E-003, +6.46277148769E-004
+1.01090420210E+008, +1.00568206688E-003, +5.67655041049E-004
+1.01340520260E+008, +3.75717586825E-004, +3.05888794501E-004
+1.01590620310E+008, +3.91913537667E-005, +1.32800130007E-004
+1.01840720360E+008, -4.74068399099E-004, +7.77857825228E-005
+1.02090820410E+008, -9.25818833269E-004, -8.95055835346E-005
+1.02340920460E+008, -1.38292777293E-003, -1.33884768557E-004
+1.02591020510E+008, -1.85369453580E-003, -3.33339371170E-004
+1.02841120560E+008, -2.27058995024E-003, -2.86263350491E-004
+1.03091220610E+008, -2.85960709161E-003, -4.56082204244E-004
+1.03341320660E+008, -3.25308453660E-003, -4.28763167951E-004
+1.03591420710E+008, -3.75243983442E-003, -5.64349737605E-004
+1.03841520760E+008, -4.25587509025E-003, -5.73810858895E-004
+1.04091620810E+008, -4.68271402517E-003, -5.02995675772E-004
+1.04341720860E+008, -5.05879040204E-003, -6.27538278716E-004
+1.04591820910E+008, -5.64449110467E-003, -6.09470910858E-004
+1.04841920960E+008, -6.04551009840E-003, -4.76402844330E-004
+1.05092021011E+008, -6.27059580864E-003, -4.56402724806E-004
