"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+2.10584042021E+007, +3.81429872458E-002, +2.58888809180E-002
+2.13085042521E+007, +3.91077133005E-002, +2.58138169316E-002
+2.15586043022E+007, +3.98851613085E-002, +2.56262337988E-002
+2.18087043522E+007, +4.07970659945E-002, +2.55172670850E-002
+2.20588044022E+007, +4.15969074337E-002, +2.53680488704E-002
+2.23089044522E+007, +4.25407726574E-002, +2.52969128663E-002
+2.25590045023E+007, +4.33889533349E-002, +2.52133471702E-002
+2.28091045523E+007, +4.43011707467E-002, +2.49055193551E-002
+2.30592046023E+007, +4.51527355414E-002, +2.47854263606E-002
+2.33093046523E+007, +4.61350536841E-002, +2.45837762159E-002
+2.35594047024E+007, +4.70174285415E-002, +2.42425698295E-002
+2.38095047524E+007, +4.80159759412E-002, +2.41384879222E-002
+2.40596048024E+007, +4.88616877435E-002, +2.38165449855E-002
+2.43097048524E+007, +4.97793775683E-002, +2.35868427184E-002
+2.45598049025E+007, +5.06927683144E-002, +2.33044770424E-002
+2.48099049525E+007, +5.17732248252E-002, +2.30233141583E-002
+2.50600050025E+007, +5.25864833883E-002, +2.26997005377E-002
+2.53101050525E+007, +5.35441592695E-002, +2.23352366090E-002
+2.55602051026E+007, +5.45202127022E-002, +2.20118874170E-002
+2.58103051526E+007, +5.55825892156E-002, +2.15694813754E-002
+2.60604052026E+007, +5.66428500035E-002, +2.12283237375E-002
+2.63105052526E+007, +5.74733408036E-002, +2.08069583987E-002
+2.65606053027E+007, +5.84071107047E-002, +2.03651065099E-002
+2.68107053527E+007, +5.94846274078E-002, +1.99508741910E-002
+2.70608054027E+007, +6.04788893221E-002, +1.94493866946E-002
+2.73109054527E+007, +6.14025548290E-002, +1.89912323565E-002
+2.75610055028E+007, +6.25434498080E-002, +1.85021529616E-002
+2.78111055528E+007, +6.33893698931E-002, +1.79609370438E-002
+2.80612056028E+007, +6.44799084223E-002, +1.73424574452E-002
+2.83113056528E+007, +6.55574280251E-002, +1.67518259880E-002
+2.85614057029E+007, +6.65590348931E-002, +1.62233495524E-002
+2.88115057529E+007, +6.76050025929E-002, +1.55569546661E-002
+2.90616058029E+007, +6.86130569419E-002, +1.49776987729E-002
+2.93117058529E+007, +6.96300963220E-002, +1.44043909113E-002
+2.95618059030E+007, +7.06951424697E-002, +1.36978107843E-002
+2.98119059530E+007, +7.17264773095E-002, +1.29800129502E-002
+3.00620060030E+007, +7.27434576448E-002, +1.22702950378E-002
+3.03121060530E+007, +7.37796635121E-002, +1.15142714096E-002
+3.05622061031E+007, +7.49162716480E-002, +1.06944326086E-002
+3.08123061531E+007, +7.60038391077E-002, +9.96955139238E-003
+3.10624062031E+007, +7.70017643354E-002, +9.19390039703E-003
+3.13125062531E+007, +7.81290253819E-002, +8.29929819640E-003
+3.15626063032E+007, +7.90862703352E-002, +7.42777332763E-003
+3.18127063532E+007, +8.01764168891E-002, +6.46556060130E-003
+3.20628064032E+007, +8.12484837135E-002, +5.62814602079E-003
+3.23129064532E+007, +8.24660077919E-002, +4.74479024593E-003
+3.25630065033E+007, +8.34469809912E-002, +3.64027687948E-003
+3.28131065533E+007, +8.45327411496E-002, +2.81520276431E-003
+3.30632066033E+007, +8.56420634252E-002, +1.74732205647E-003
+3.33133066533E+007, +8.66811622534E-002, +7.93149888524E-004
+3.35634067034E+007, +8.78948949236E-002, -3.37232239748E-004
+3.38135067534E+007, +8.88841796729E-002, -1.55473499634E-003
+3.40636068034E+007, +9.01400340780E-002, -2.62455809824E-003
+3.43137068534E+007, +9.11777750588E-002, -3.73905976863E-003
+3.45638069035E+007, +9.22439522878E-002, -4.95259319540E-003
+3.48139069535E+007, +9.33183117996E-002, -6.05626771691E-003
+3.50640070035E+007, +9.44358831503E-002, -7.37259992461E-003
+3.53141070535E+007, +9.55478284005E-002, -8.69831935748E-003
+3.55642071036E+007, +9.66303715535E-002, -1.00015275910E-002
+3.58143071536E+007, +9.77654526072E-002, -1.13602014394E-002
+3.60644072036E+007, +9.89620716280E-002, -1.28116029899E-002
+3.63145072536E+007, +1.00077472686E-001, -1.41599178331E-002
+3.65646073037E+007, +1.01133248154E-001, -1.56620117570E-002
+3.68147073537E+007, +1.02137155828E-001, -1.70959367145E-002
+3.70648074037E+007, +1.03401571953E-001, -1.86907675627E-002
+3.73149074537E+007, +1.04401406680E-001, -2.02674504572E-002
+3.75650075038E+007, +1.05627575254E-001, -2.18937773577E-002
+3.78151075538E+007, +1.06747241658E-001, -2.35729973105E-002
+3.80652076038E+007, +1.07904346930E-001, -2.52849494461E-002
+3.83153076538E+007, +1.09052922760E-001, -2.69485532917E-002
+3.85654077039E+007, +1.10132566829E-001, -2.88169463932E-002
+3.88155077539E+007, +1.11231961284E-001, -3.04899646592E-002
+3.90656078039E+007, +1.12341659504E-001, -3.24944779138E-002
+3.93157078539E+007, +1.13438955970E-001, -3.43941547823E-002
+3.95658079040E+007, +1.14593704507E-001, -3.63979255044E-002
+3.98159079540E+007, +1.15754702282E-001, -3.84620723634E-002
+4.00660080040E+007, +1.16884223156E-001, -4.05066609835E-002
+4.03161080540E+007, +1.17952914104E-001, -4.25904636931E-002
+4.05662081041E+007, +1.19069893246E-001, -4.47562877636E-002
+4.08163081541E+007, +1.20193816066E-001, -4.70786078490E-002
+4.10664082041E+007, +1.21358340833E-001, -4.93078169092E-002
+4.13165082541E+007, +1.22310851093E-001, -5.17593300036E-002
+4.15666083042E+007, +1.23525361104E-001, -5.40065322749E-002
+4.18167083542E+007, +1.24635368143E-001, -5.65974786563E-002
+4.20668084042E+007, +1.25715537257E-001, -5.91827862948E-002
+4.23169084542E+007, +1.26901163956E-001, -6.18058266764E-002
+4.25670085043E+007, +1.27919599688E-001, -6.45732203871E-002
+4.28171085543E+007, +1.29071665610E-001, -6.73293665515E-002
+4.30672086043E+007, +1.30041218683E-001, -7.02294271736E-002
+4.33173086543E+007, +1.31139423549E-001, -7.31023198137E-002
+4.35674087044E+007, +1.32219084028E-001, -7.62452461114E-002
+4.38175087544E+007, +1.33321983478E-001, -7.91446956937E-002
+4.40676088044E+007, +1.34371718537E-001, -8.24615551925E-002
+4.43177088544E+007, +1.35391720217E-001, -8.57893840469E-002
+4.45678089045E+007, +1.36498190975E-001, -8.91603726973E-002
+4.48179089545E+007, +1.37509468332E-001, -9.27110031700E-002
+4.50680090045E+007, +1.38513185962E-001, -9.63365772478E-002
+4.53181090545E+007, +1.39497006510E-001, -1.00166552602E-001
+4.55682091046E+007, +1.40457656347E-001, -1.03957958397E-001
+4.58183091546E+007, +1.41406072640E-001, -1.07854180884E-001
+4.60684092046E+007, +1.42453669728E-001, -1.11983130748E-001
+4.63185092546E+007, +1.43285565589E-001, -1.16377534643E-001
+4.65686093047E+007, +1.44127071680E-001, -1.20634566366E-001
+4.68187093547E+007, +1.45064398443E-001, -1.25236756500E-001
+4.70688094047E+007, +1.45929745406E-001, -1.29950880343E-001
+4.73189094547E+007, +1.46778462424E-001, -1.34940655274E-001
+4.75690095048E+007, +1.47543739422E-001, -1.39988770783E-001
+4.78191095548E+007, +1.48157203531E-001, -1.45141366118E-001
+4.80692096048E+007, +1.48876598350E-001, -1.50615653743E-001
+4.83193096548E+007, +1.49542713280E-001, -1.56434641367E-001
+4.85694097049E+007, +1.50124914200E-001, -1.62304727699E-001
+4.88195097549E+007, +1.50539285039E-001, -1.68570042512E-001
+4.90696098049E+007, +1.50942929034E-001, -1.74847650584E-001
+4.93197098549E+007, +1.51366977328E-001, -1.81631263830E-001
+4.95698099050E+007, +1.51606228570E-001, -1.88717744874E-001
+4.98199099550E+007, +1.51664914206E-001, -1.95896242593E-001
+5.00700100050E+007, +1.51662354571E-001, -2.03473779841E-001
+5.03201100550E+007, +1.51526416992E-001, -2.11513683491E-001
+5.05702101051E+007, +1.51279096974E-001, -2.19854638557E-001
+5.08203101551E+007, +1.50789934397E-001, -2.28695384041E-001
+5.10704102051E+007, +1.50149078462E-001, -2.37726606471E-001
+5.13205102551E+007, +1.49151944157E-001, -2.47525254058E-001
+5.15706103052E+007, +1.48032914540E-001, -2.57712968076E-001
+5.18207103552E+007, +1.46518746462E-001, -2.68329569416E-001
+5.20708104052E+007, +1.44733509514E-001, -2.79657451715E-001
+5.23209104552E+007, +1.42410112863E-001, -2.91437552002E-001
+5.25710105053E+007, +1.39885789243E-001, -3.04109104354E-001
+5.28211105553E+007, +1.36444881062E-001, -3.17346643947E-001
+5.30712106053E+007, +1.32600041000E-001, -3.31277710196E-001
+5.33213106553E+007, +1.28090090707E-001, -3.46116199981E-001
+5.35714107054E+007, +1.22529074704E-001, -3.61725138119E-001
+5.38215107554E+007, +1.16073256856E-001, -3.78243624097E-001
+5.40716108054E+007, +1.08572769356E-001, -3.95788447495E-001
+5.43217108554E+007, +9.96863789825E-002, -4.14334520022E-001
+5.45718109055E+007, +8.90115509757E-002, -4.33807670482E-001
+5.48219109555E+007, +7.67206370518E-002, -4.54265490208E-001
+5.50720110055E+007, +6.20082806234E-002, -4.75661308470E-001
+5.53221110555E+007, +4.50593347781E-002, -4.98274476562E-001
+5.55722111056E+007, +2.49543195916E-002, -5.21653107786E-001
+5.58223111556E+007, +1.44126812737E-003, -5.45467711009E-001
+5.60724112056E+007, -2.60500454332E-002, -5.69742061934E-001
+5.63225112556E+007, -5.83868246690E-002, -5.93874829370E-001
+5.65726113057E+007, -9.57650248912E-002, -6.17028652606E-001
+5.68227113557E+007, -1.39372849588E-001, -6.38513458649E-001
+5.70728114057E+007, -1.89102256846E-001, -6.57068526958E-001
+5.73229114557E+007, -2.45978779337E-001, -6.70515407126E-001
+5.75730115058E+007, -3.09075654281E-001, -6.77397166639E-001
+5.78231115558E+007, -3.78234969539E-001, -6.75776509423E-001
+5.80732116058E+007, -4.52151969809E-001, -6.62558557993E-001
+5.83233116558E+007, -5.27339653075E-001, -6.36033336421E-001
+5.85734117059E+007, -6.01622207641E-001, -5.94739431860E-001
+5.88235117559E+007, -6.69522772094E-001, -5.38299650125E-001
+5.90736118059E+007, -7.27562179379E-001, -4.68641601586E-001
+5.93237118559E+007, -7.72019303918E-001, -3.88047429486E-001
+5.95738119060E+007, -8.00023675004E-001, -3.01194426868E-001
+5.98239119560E+007, -8.10876946974E-001, -2.13410339387E-001
+6.00740120060E+007, -8.05805155766E-001, -1.28117201791E-001
+6.03241120560E+007, -7.87632112267E-001, -4.98800636399E-002
+6.05742121061E+007, -7.58571633948E-001, +1.99248612399E-002
+6.08243121561E+007, -7.22341131316E-001, +7.95027594149E-002
+6.10744122061E+007, -6.81625890959E-001, +1.29331089410E-001
+6.13245122561E+007, -6.38639809437E-001, +1.69565378786E-001
+6.15746123062E+007, -5.95489809717E-001, +2.01527857122E-001
+6.18247123562E+007, -5.53059328791E-001, +2.26193061733E-001
+6.20748124062E+007, -5.12756682440E-001, +2.44393560621E-001
+6.23249124562E+007, -4.74645977127E-001, +2.58088469133E-001
+6.25750125063E+007, -4.39023022382E-001, +2.67320852021E-001
+6.28251125563E+007, -4.05804179874E-001, +2.73349942266E-001
+6.30752126063E+007, -3.75190633651E-001, +2.76986606992E-001
+6.33253126563E+007, -3.47252088534E-001, +2.78017413869E-001
+6.35754127064E+007, -3.21064302308E-001, +2.77765983474E-001
+6.38255127564E+007, -2.97300230422E-001, +2.76271360212E-001
+6.40756128064E+007, -2.75466718813E-001, +2.73843937923E-001
+6.43257128564E+007, -2.55422479979E-001, +2.70836955520E-001
+6.45758129065E+007, -2.36842519055E-001, +2.66753553600E-001
+6.48259129565E+007, -2.19955822586E-001, +2.62605072811E-001
+6.50760130065E+007, -2.04379987256E-001, +2.58218766355E-001
+6.53261130565E+007, -1.89850920085E-001, +2.53299195898E-001
+6.55762131066E+007, -1.76450293030E-001, +2.48667967710E-001
+6.58263131566E+007, -1.63888510859E-001, +2.43559890105E-001
+6.60764132066E+007, -1.52551752496E-001, +2.38582317570E-001
+6.63265132566E+007, -1.41794875085E-001, +2.33561983183E-001
+6.65766133067E+007, -1.31796148291E-001, +2.28524058372E-001
+6.68267133567E+007, -1.22595176557E-001, +2.23567650044E-001
+6.70768134067E+007, -1.14136848961E-001, +2.18721993244E-001
+6.73269134567E+007, -1.06036565905E-001, +2.13784450707E-001
+6.75770135068E+007, -9.84656254966E-002, +2.09032526878E-001
+6.78271135568E+007, -9.14782918361E-002, +2.04366951617E-001
+6.80772136068E+007, -8.49687024133E-002, +1.99721653636E-001
+6.83273136568E+007, -7.88053697114E-002, +1.95318891613E-001
+6.85774137069E+007, -7.30280736118E-002, +1.90823350166E-001
+6.88275137569E+007, -6.74569658308E-002, +1.86629754682E-001
+6.90776138069E+007, -6.23529384274E-002, +1.82334483299E-001
+6.93277138569E+007, -5.75628472113E-002, +1.78202071327E-001
+6.95778139070E+007, -5.30523163733E-002, +1.74133424665E-001
+6.98279139570E+007, -4.87263722267E-002, +1.70250261969E-001
+7.00780140070E+007, -4.48254867784E-002, +1.66303230813E-001
+7.03281140570E+007, -4.11554383902E-002, +1.62558557649E-001
+7.05782141071E+007, -3.75304065283E-002, +1.59013236459E-001
+7.08283141571E+007, -3.41040685845E-002, +1.55342875202E-001
+7.10784142071E+007, -3.09936812796E-002, +1.51862757006E-001
+7.13285142571E+007, -2.79122272000E-002, +1.48658948581E-001
+7.15786143072E+007, -2.51325941100E-002, +1.45324772073E-001
+7.18287143572E+007, -2.23852323608E-002, +1.42116971211E-001
+7.20788144072E+007, -1.97832013786E-002, +1.38933144516E-001
+7.23289144572E+007, -1.73801021575E-002, +1.35987144972E-001
+7.25790145073E+007, -1.49038922098E-002, +1.33052736527E-001
+7.28291145573E+007, -1.26618041009E-002, +1.30202019033E-001
+7.30792146073E+007, -1.04300923899E-002, +1.27238723499E-001
+7.33293146573E+007, -8.36278869881E-003, +1.24412615903E-001
+7.35794147074E+007, -6.43281847254E-003, +1.21647012012E-001
+7.38295147574E+007, -4.55159601213E-003, +1.19085150670E-001
+7.40796148074E+007, -2.91209441940E-003, +1.16334481811E-001
+7.43297148574E+007, -1.22417864659E-003, +1.13650254434E-001
+7.45798149075E+007, +4.12035913416E-004, +1.11169798201E-001
+7.48299149575E+007, +1.95002476952E-003, +1.08685019586E-001
+7.50800150075E+007, +3.35350043717E-003, +1.06166786877E-001
+7.53301150575E+007, +4.63352077205E-003, +1.03801541307E-001
+7.55802151076E+007, +5.90819543036E-003, +1.01455451862E-001
+7.58303151576E+007, +7.21417561294E-003, +9.91126934495E-002
+7.60804152076E+007, +8.31050610179E-003, +9.68859180057E-002
+7.63305152576E+007, +9.44592811662E-003, +9.46732787845E-002
+7.65806153077E+007, +1.04488061433E-002, +9.25055625447E-002
+7.68307153577E+007, +1.13762529860E-002, +9.03229941392E-002
+7.70808154077E+007, +1.23311642667E-002, +8.80418005438E-002
+7.73309154577E+007, +1.31901447261E-002, +8.61230595161E-002
+7.75810155078E+007, +1.39138692649E-002, +8.40527381762E-002
+7.78311155578E+007, +1.46812484797E-002, +8.20279815863E-002
+7.80812156078E+007, +1.54038979690E-002, +8.01897889569E-002
+7.83313156578E+007, +1.60471666715E-002, +7.81834485295E-002
+7.85814157079E+007, +1.66198713611E-002, +7.63221539935E-002
+7.88315157579E+007, +1.72208693959E-002, +7.45011311886E-002
+7.90816158079E+007, +1.77475410603E-002, +7.27448043353E-002
+7.93317158579E+007, +1.82710125860E-002, +7.09414401191E-002
+7.95818159080E+007, +1.87367807950E-002, +6.93243993337E-002
+7.98319159580E+007, +1.91792960648E-002, +6.74919074745E-002
+8.00820160080E+007, +1.96717422909E-002, +6.58744099258E-002
+8.03321160580E+007, +2.00267505000E-002, +6.41407082436E-002
+8.05822161081E+007, +2.03705200804E-002, +6.25095070065E-002
+8.08323161581E+007, +2.05363777807E-002, +6.10171122070E-002
+8.10824162081E+007, +2.08632030452E-002, +5.95214446398E-002
+8.13325162581E+007, +2.12451744386E-002, +5.78094217079E-002
+8.15826163082E+007, +2.14137970408E-002, +5.64682030414E-002
+8.18327163582E+007, +2.15598786665E-002, +5.49721809153E-002
+8.20828164082E+007, +2.16332280816E-002, +5.36251822865E-002
+8.23329164582E+007, +2.19058718362E-002, +5.21679231015E-002
+8.25830165083E+007, +2.20108690256E-002, +5.07928669274E-002
+8.28331165583E+007, +2.21421218110E-002, +4.94234580847E-002
+8.30832166083E+007, +2.23312376198E-002, +4.83491340137E-002
+8.33333166583E+007, +2.23311088313E-002, +4.67511377442E-002
+8.35834167084E+007, +2.22988133950E-002, +4.55138189562E-002
+8.38335167584E+007, +2.23668547797E-002, +4.42729578029E-002
+8.40836168084E+007, +2.25179622806E-002, +4.30305583673E-002
+8.43337168584E+007, +2.23878839092E-002, +4.17364994273E-002
+8.45838169085E+007, +2.23339189280E-002, +4.06528374559E-002
+8.48339169585E+007, +2.22895718172E-002, +3.94896425658E-002
+8.50840170085E+007, +2.24277781861E-002, +3.80289391501E-002
+8.53341170585E+007, +2.20573371502E-002, +3.70281598033E-002
+8.55842171086E+007, +2.20552586473E-002, +3.59493945132E-002
+8.58343171586E+007, +2.18319077630E-002, +3.50799739643E-002
+8.60844172086E+007, +2.18758915964E-002, +3.39943210854E-002
+8.63345172586E+007, +2.15930649302E-002, +3.27911239421E-002
+8.65846173087E+007, +2.14702461519E-002, +3.18328579997E-002
+8.68347173587E+007, +2.12754547085E-002, +3.07815029893E-002
+8.70848174087E+007, +2.11585976611E-002, +2.98261966506E-002
+8.73349174587E+007, +2.09881295825E-002, +2.89230857670E-002
+8.75850175088E+007, +2.07872459719E-002, +2.77323062240E-002
+8.78351175588E+007, +2.02756402497E-002, +2.69591350377E-002
+8.80852176088E+007, +2.01823081828E-002, +2.59360865962E-002
+8.83353176588E+007, +2.00635740150E-002, +2.52182550611E-002
+8.85854177089E+007, +1.97450502804E-002, +2.42723714505E-002
+8.88355177589E+007, +1.94797949875E-002, +2.35346604763E-002
+8.90856178089E+007, +1.93761433881E-002, +2.30468046803E-002
+8.93357178589E+007, +1.89545423256E-002, +2.20234835358E-002
+8.95858179090E+007, +1.86459706426E-002, +2.12466542297E-002
+8.98359179590E+007, +1.83752229462E-002, +2.03962075900E-002
+9.00860180090E+007, +1.84301670939E-002, +1.96644191674E-002
+9.03361180590E+007, +1.76617832564E-002, +1.88847291587E-002
+9.05862181091E+007, +1.75726581585E-002, +1.82878975560E-002
+9.08363181591E+007, +1.73132192815E-002, +1.80848887049E-002
+9.10864182091E+007, +1.67458014253E-002, +1.68888817174E-002
+9.13365182591E+007, +1.76082635805E-002, +1.58682741882E-002
+9.15866183092E+007, +1.61286331384E-002, +1.54482725595E-002
+9.18367183592E+007, +1.58465844855E-002, +1.48283107425E-002
+9.20868184092E+007, +1.54146731794E-002, +1.42305340804E-002
+9.23369184592E+007, +1.49320658938E-002, +1.34208552396E-002
+9.25870185093E+007, +1.46020930978E-002, +1.29054342460E-002
+9.28371185593E+007, +1.44330470665E-002, +1.24242989329E-002
+9.30872186093E+007, +1.36486308444E-002, +1.20426226014E-002
+9.33373186593E+007, +1.36408818794E-002, +1.13848544347E-002
+9.35874187094E+007, +1.32044383932E-002, +1.07491867167E-002
+9.38375187594E+007, +1.28302071038E-002, +1.03081760661E-002
+9.40876188094E+007, +1.26200085284E-002, +9.68754412636E-003
+9.43377188594E+007, +1.20532346431E-002, +9.35463105877E-003
+9.45878189095E+007, +1.15538524439E-002, +8.84542271680E-003
+9.48379189595E+007, +1.13818943665E-002, +8.19808880253E-003
+9.50880190095E+007, +1.09748657414E-002, +7.71801290795E-003
+9.53381190595E+007, +1.05906252327E-002, +7.35005630557E-003
+9.55882191096E+007, +9.86774990584E-003, +6.87442301185E-003
+9.58383191596E+007, +9.62389225469E-003, +6.56604993235E-003
+9.60884192096E+007, +9.10473105738E-003, +5.93796024400E-003
+9.63385192596E+007, +8.96723054254E-003, +5.89138051784E-003
+9.65886193097E+007, +8.33295808031E-003, +5.17794425725E-003
+9.68387193597E+007, +7.93719600784E-003, +4.87742821548E-003
+9.70888194097E+007, +7.47367035429E-003, +4.46559179585E-003
+9.73389194597E+007, +7.07915686304E-003, +4.10041325596E-003
+9.75890195098E+007, +6.58952478030E-003, +3.79297002475E-003
+9.78391195598E+007, +6.11252971264E-003, +3.52492223868E-003
+9.80892196098E+007, +5.89656754345E-003, +3.06096146049E-003
+9.83393196598E+007, +5.16215051014E-003, +2.82065012142E-003
+9.85894197099E+007, +4.85136548741E-003, +2.49205352109E-003
+9.88395197599E+007, +4.34566445176E-003, +2.27702122224E-003
+9.90896198099E+007, +3.96387242494E-003, +1.96779180655E-003
+9.93397198599E+007, +3.29229353292E-003, +1.73908923980E-003
+9.95898199100E+007, +2.89552003744E-003, +1.29585421744E-003
+9.98399199600E+007, +2.54899662581E-003, +1.25151935218E-003
+1.00090020010E+008, +1.98776931319E-003, +1.08468019596E-003
+1.00340120060E+008, +1.62878197399E-003, +8.15533065184E-004
+1.00590220110E+008, +1.06997224835E-003, +7.15238522342E-004
+1.00840320160E+008, +5.98893428051E-004, +4.62080772932E-004
+1.01090420210E+008, -2.70771155202E-005, +3.26340491483E-004
+1.01340520260E+008, -3.78832600512E-004, +1.80469032548E-004
+1.01590620310E+008, -8.92489408188E-004, +3.46484398162E-005
+1.01840720360E+008, -1.36997461228E-003, -1.28695981240E-004
+1.02090820410E+008, -1.86226254089E-003, -2.00738361373E-004
+1.02340920460E+008, -2.39787979017E-003, -2.28742896002E-004
+1.02591020510E+008, -2.80751754447E-003, -2.57752077396E-004
+1.02841120560E+008, -3.30353339873E-003, -4.69508497182E-004
+1.03091220610E+008, -3.79341063761E-003, -5.05285467383E-004
+1.03341320660E+008, -4.14492853014E-003, -5.33566283129E-004
+1.03591420710E+008, -4.68254055129E-003, -5.18195011417E-004
+1.03841520760E+008, -5.11604111056E-003, -6.11059872444E-004
+1.04091620810E+008, -5.64853459928E-003, -6.02182940956E-004
+1.04341720860E+008, -6.05538611493E-003, -6.61581570675E-004
+1.04591820910E+008, -6.28751146310E-003, -5.01040507061E-004
+1.04841920960E+008, -6.83992193652E-003, -5.27402364639E-004
+1.05092021011E+008, -7.24080097674E-003, -5.05118713969E-004
